,cleaned_message,urgent_cos_sim,non_urgent_cos_sim,urgent,text,username
9177,finally installed hanover fire urn fire table propane lb balcony btu max heat much actually wide open balcony work better smaller,0.14274837992941156,0.14029515301742482,1,"Finally installed the #Hanover Fire Urn fire table (propane, 1lb) on our balcony. 10,000 BTU max heat (not that much actually for a wide open balcony; works better for smaller &/or… https://www.instagram.com/p/Bp8nYY3l38X/?utm_source=ig_twitter_share&igshid=1lo69shf32fz6 …",Sitie F Ajmal
9180,paradise tower troplv la vega nv,0.14696268437931106,0.13920628297047466,1,"I'm at Paradise Tower - @troplv in Las Vegas, NV https://www.swarmapp.com/c/3oNC7tv4XCl ",Nate
9181,med medical block se th ave portland portland fire rp pdx,0.14841589830592247,0.14002555460286728,1,"MED - MEDICAL at 100 BLOCK OF SE 146TH AVE, PORTLAND, OR [Portland Fire #RP18000092616] 19:31 #pdx911",Mult Co Fire/EMS log
9182,med medical block se th ave portland portland fire rp pdx,0.14841589830592247,0.14002555460286728,1,"MED - MEDICAL at 4300 BLOCK OF SE 116TH AVE, PORTLAND, OR [Portland Fire #RP18000092620] 19:47 #pdx911",Mult Co Fire/EMS log
9183,med medical block se madison st portland portland fire rp pdx,0.14731035880221605,0.14334528647574746,1,"MED - MEDICAL at 2000 BLOCK OF SE MADISON ST, PORTLAND, OR [Portland Fire #RP18000092618] 19:44 #pdx911",Mult Co Fire/EMS log
9184,november rip heavyd one favorite rapper time song super fire dope collabo man officialalbsure vega somebodyforme,0.1446804526627795,0.1401951104854187,1,"November 8, 2011 - #RIP #HeavyD one of my favorite rappers of all time. This song is super fire  and a dope collabo with the man himself @officialalbsure #Vegas #SomebodyForMe … https://www.instagram.com/p/Bp8kUn4nmEz/?utm_source=ig_twitter_share&igshid=1nnlplvjz237o …",Hector 👉🏼 @djco1 (dee-jay-see-oh-one)
9185,med medical block se division st portland portland fire rp pdx,0.147659044921435,0.14199358119185848,1,"MED - MEDICAL at 13700 BLOCK OF SE DIVISION ST, PORTLAND, OR [Portland Fire #RP18000092617] 19:33 #pdx911",Mult Co Fire/EMS log
9186,med medical block sw arthur way portland portland fire rp pdx,0.14226455429677334,0.13705629915650555,1,"MED - MEDICAL at 4200 BLOCK OF SW ARTHUR WAY, PORTLAND, OR [Portland Fire #RP18000092622] 20:05 #pdx911",Mult Co Fire/EMS log
9187,med medical block n lombard st portland portland fire rp pdx,0.143500991581341,0.1360314041790845,1,"MED - MEDICAL at 5800 BLOCK OF N LOMBARD ST, PORTLAND, OR [Portland Fire #RP18000092612] 19:28 #pdx911",Mult Co Fire/EMS log
9188,med medical block ne sandy blvd portland portland fire rp pdx,0.14530596874680268,0.1280335854684857,1,"MED - MEDICAL at 13400 BLOCK OF NE SANDY BLVD, PORTLAND, OR [Portland Fire #RP18000092611] 19:28 #pdx911",Mult Co Fire/EMS log
9192,flying slo lax saw fire ventura county news say hope everyone alright fire wildfire fireinnovember caliwildfire ventura venturacounty,0.14388341934329038,0.14071739735470273,1,"Flying from SLO to LAX I saw a fire (Ventura county the news says)   I hope everyone is alright ...  .
.
.
.
#fire #wildfire #fireinnovember #caliwildfire #ventura #venturacounty… https://www.instagram.com/p/Bp8jht_jFtq/?utm_source=ig_twitter_share&igshid=9byz6fozn8i7 …",chin4me
9193,med medical block ne prescott st portland portland fire rp pdx,0.14533910558345867,0.14257446313767938,1,"MED - MEDICAL at 9400 BLOCK OF NE PRESCOTT ST, PORTLAND, OR [Portland Fire #RP18000092614] 19:29 #pdx911",Mult Co Fire/EMS log
9194,bridge closed hoodcanalbridge hwy eb paradise bay rd wa traffic,0.12475120480671295,0.11170688165874225,1,Bridge closed in #HoodCanalBridge on Hwy 104 EB between Paradise Bay Rd and WA-3 #traffic http://bit.ly/Xu0gsX ,Total Traffic SEA
9195,give sun ocean star fire keep warm cold california night adventure call life california,0.14395361374135984,0.138373512971786,1,"I will give you the sun, the ocean, the stars, and the fire to keep you warm on cold California nights. Just be with me on this adventure we call life. 
.
.
.
.
.
.
.
.
.
.
#california… https://www.instagram.com/p/Bp8jH1Rn5PB/?utm_source=ig_twitter_share&igshid=zid4y8vzpcys …",ERIXSIX
9196,bridge closed hoodcanalbridge hwy wb wa paradise bay rd traffic,0.12430730874921822,0.10997977378619551,1,Bridge closed in #HoodCanalBridge on Hwy 104 WB between WA-3 and Paradise Bay Rd #traffic http://bit.ly/Xu0gsX ,Total Traffic SEA
9197,med medical block nw wilson st portland portland fire rp pdx,0.14550003578403603,0.1367546607041246,1,"MED - MEDICAL at 2100 BLOCK OF NW WILSON ST, PORTLAND, OR [Portland Fire #RP18000092621] 19:48 #pdx911",Mult Co Fire/EMS log
9199,med medical ne glisan st ne th ave portland portland fire rp pdx,0.14861525645490026,0.14440896107977433,1,"MED - MEDICAL at NE GLISAN ST / NE 30TH AVE, PORTLAND, OR [Portland Fire #RP18000092607] 19:19 #pdx911",Mult Co Fire/EMS log
9200,new greyxeyes coming feature ihatekanashi song u care emo rap lilpeep coldhart gbc gothboi fuckyeah fire newmusic soundcloud,0.14247978285959664,0.14163227916974092,1,New greyXeyes coming at you  This is a feature I’m doing with ihatekanashi for his song “ u don’t care” #Emo #Rap #LilPeep #ColdHart #GBC #GothBoi #FuckYeah #Fire #NewMusic #Soundcloud… https://www.instagram.com/p/Bp8iW_ujoyn/?utm_source=ig_twitter_share&igshid=hay3go5op4y5 …,greyXeyes
9202,med medical block n newark st portland portland fire rp pdx,0.14797315925491072,0.1367545010045761,1,"MED - MEDICAL at 4600 BLOCK OF N NEWARK ST, PORTLAND, OR [Portland Fire #RP18000092599] 18:41 #pdx911",Mult Co Fire/EMS log
9203,med medical ne martin luther king jr blvd ne couch st portland portland fire rp pdx,0.1478403869558242,0.14365076482689246,1,"MED - MEDICAL at NE MARTIN LUTHER KING JR BLVD / NE COUCH ST, PORTLAND, OR [Portland Fire #RP18000092606] 19:18 #pdx911",Mult Co Fire/EMS log
9204,ta ped traffic accident pedestrian bike sw th ave sw columbia st portland portland fire rp pdx,0.14841980147711203,0.14452822144344965,1,"TA1PED - TRAFFIC ACCIDENT - PEDESTRIAN OR BIKE at SW 4TH AVE / SW COLUMBIA ST, PORTLAND, OR [Portland Fire #RP18000092609] 19:20 #pdx911",Mult Co Fire/EMS log
9205,med medical block se nd ave portland portland fire rp pdx,0.14853767230140894,0.13549918821487972,1,"MED - MEDICAL at 2800 BLOCK OF SE 122ND AVE, PORTLAND, OR [Portland Fire #RP18000092619] 19:46 #pdx911",Mult Co Fire/EMS log
9208,med medical block se th ave portland portland fire rp pdx,0.14841589830592247,0.14002555460286728,1,"MED - MEDICAL at 3300 BLOCK OF SE 159TH AVE, PORTLAND, OR [Portland Fire #RP18000092593] 18:30 #pdx911",Mult Co Fire/EMS log
9209,vehicle fire sacramento hwy nb florin rd traffic,0.13592173236320798,0.12515658295323454,1,Vehicle on fire in #Sacramento on Hwy 99 NB at Florin Rd #traffic http://bit.ly/Y31VAF ,TTWN Sacramento
9210,med medical block e burnside st portland portland fire rp pdx,0.14674551391405627,0.14227820636328792,1,"MED - MEDICAL at 14700 BLOCK OF E BURNSIDE ST, PORTLAND, OR [Portland Fire #RP18000092597] 18:34 #pdx911",Mult Co Fire/EMS log
9211,appli appliance equipment fire block ne nd ave portland portland fire rp pdx,0.1503226400136814,0.13744251033077512,1,"APPLI - APPLIANCE OR EQUIPMENT FIRE at 1800 BLOCK OF NE 162ND AVE, PORTLAND, OR [Portland Fire #RP18000092604] 19:08 #pdx911",Mult Co Fire/EMS log
9212,ta ped traffic accident pedestrian bike block nw front ave portland portland fire rp pdx,0.14753208775897997,0.13393182794729405,1,"TA1PED - TRAFFIC ACCIDENT - PEDESTRIAN OR BIKE at 5400 BLOCK OF NW FRONT AVE, PORTLAND, OR [Portland Fire #RP18000092615] 19:30 #pdx911",Mult Co Fire/EMS log
9213,med medical block ne hancock st portland portland fire rp pdx,0.14643137333185335,0.1326861719577208,1,"MED - MEDICAL at 10300 BLOCK OF NE HANCOCK ST, PORTLAND, OR [Portland Fire #RP18000092595] 18:33 #pdx911",Mult Co Fire/EMS log
9214,rivfir river incident block n lombard st portland portland fire rp pdx,0.14127039008035336,0.13274686929829912,1,"RIVFIR - RIVER INCIDENT at 15900 BLOCK OF N LOMBARD ST, PORTLAND, OR [Portland Fire #RP18000092613] 19:28 #pdx911",Mult Co Fire/EMS log
9215,med medical block se stark st portland portland fire rp pdx,0.14771077151914302,0.1449680487346123,1,"MED - MEDICAL at 1300 BLOCK OF SE STARK ST, PORTLAND, OR [Portland Fire #RP18000092598] 18:40 #pdx911",Mult Co Fire/EMS log
9216,ta traffic accident st response fire em nb fwy ne sandy blvd portland portland fire rp,0.14376904288796782,0.13296539299023075,1,"TA1 - TRAFFIC ACCIDENT - 1ST RESPONSE (FIRE & EMS) at NB I205 FWY SO / NE SANDY BLVD, PORTLAND, OR [Portland Fire #RP18000092602] 19:02",Mult Co Fire/EMS log
9217,med medical block se division st portland portland fire rp pdx,0.147659044921435,0.14199358119185848,1,"MED - MEDICAL at 9400 BLOCK OF SE DIVISION ST, PORTLAND, OR [Portland Fire #RP18000092605] 19:11 #pdx911",Mult Co Fire/EMS log
9218,vehicle fire sacramento gerber rd eb elk grove florin rd traffic,0.1335480565225865,0.12823182072832678,1,Vehicle on fire in #Sacramento on Gerber Rd EB at Elk Grove Florin Rd #traffic http://bit.ly/Y31VAF ,TTWN Sacramento
9219,med medical block se powell blvd portland portland fire rp pdx,0.14568828761067334,0.1334844719900355,1,"MED - MEDICAL at 12900 BLOCK OF SE POWELL BLVD, PORTLAND, OR [Portland Fire #RP18000092596] 18:34 #pdx911",Mult Co Fire/EMS log
9220,med medical block sw florida st portland portland fire rp pdx,0.14362179207290915,0.13689430580057405,1,"MED - MEDICAL at 200 BLOCK OF SW FLORIDA ST, PORTLAND, OR [Portland Fire #RP18000092610] 19:22 #pdx911",Mult Co Fire/EMS log
9221,med medical block sw th ave portland portland fire rp pdx,0.1479792081896542,0.1381163624739851,1,"MED - MEDICAL at 300 BLOCK OF SW 9TH AVE, PORTLAND, OR [Portland Fire #RP18000092587] 18:07 #pdx911",Mult Co Fire/EMS log
9222,med medical block ne th ave portland portland fire rp pdx,0.148700677129416,0.1374521647996507,1,"MED - MEDICAL at 1300 BLOCK OF NE 99TH AVE, PORTLAND, OR [Portland Fire #RP18000092591] 18:24 #pdx911",Mult Co Fire/EMS log
9223,lane shutdown direction brush fire ventura u nb hwy pleasant vly rd latraffic,0.14882749571235995,0.1428355506846087,1,All lanes shutdown in both directions for a brush fire in #Ventura on US-101 NB between Hwy 23 and Pleasant Vly Rd #LAtraffic,Total Traffic LA
9224,med medical block nw glisan st portland portland fire rp pdx,0.1439363629990158,0.13600097128009142,1,"MED - MEDICAL at 300 BLOCK OF NW GLISAN ST, PORTLAND, OR [Portland Fire #RP18000092589] 18:12 #pdx911",Mult Co Fire/EMS log
9225,camp fire ha spread acre minute location campfire chico calfire forestfire jamescoufalik chico california,0.1378618396566172,0.13657326269273326,1,"The Camp Fire has spread to 18,000 acres and is now only 15 minutes from my location. #campfire #chico #calfire #forestfire #jamescoufalik @ Chico, California https://www.instagram.com/p/Bp8bPUsAt4U/?utm_source=ig_twitter_share&igshid=vdcvb2w7ess5 …",James A. Coufalik
9226,med medical block se powell blvd portland portland fire rp pdx,0.14568828761067334,0.1334844719900355,1,"MED - MEDICAL at 3000 BLOCK OF SE POWELL BLVD, PORTLAND, OR [Portland Fire #RP18000092584] 17:59 #pdx911",Mult Co Fire/EMS log
9230,med medical se oak st se grand ave portland portland fire rp pdx,0.14884950379841108,0.1439127146398727,1,"MED - MEDICAL at SE OAK ST / SE GRAND AVE, PORTLAND, OR [Portland Fire #RP18000092590] 18:18 #pdx911",Mult Co Fire/EMS log
9233,med medical block se water ave portland portland fire rp pdx,0.14697482481788648,0.14025925298522612,1,"MED - MEDICAL at 1900 BLOCK OF SE WATER AVE, PORTLAND, OR [Portland Fire #RP18000092585] 18:01 #pdx911",Mult Co Fire/EMS log
9234,med medical block se ramona st portland portland fire rp pdx,0.1456610388357185,0.14198987983906564,1,"MED - MEDICAL at 12500 BLOCK OF SE RAMONA ST, PORTLAND, OR [Portland Fire #RP18000092580] 17:36 #pdx911",Mult Co Fire/EMS log
9235,med medical block ne bryant st portland portland fire rp pdx,0.1429427113893811,0.1351533173559623,1,"MED - MEDICAL at 3800 BLOCK OF NE BRYANT ST, PORTLAND, OR [Portland Fire #RP18000092601] 18:54 #pdx911",Mult Co Fire/EMS log
9236,jump potential jumper h wb burnside brg midspan portland portland fire rp pdx,0.14706745147321457,0.1448463692525404,1,"JUMP - POTENTIAL JUMPER *H at WB BURNSIDE BRG AT / MIDSPAN, PORTLAND, OR [Portland Fire #RP18000092558] 16:43 #pdx911",Mult Co Fire/EMS log
9237,pick view view smoke every direction cawildfires lovemycity smokegetsinyoureyes san francisco bay area,0.14139480923724282,0.13714145227821023,1,Pick a view. Any view. Smoke in every direction. #cawildfires #lovemycity #SmokeGetsInYourEyes @ San Francisco Bay Area https://www.instagram.com/p/Bp8Y-hYBFQX/?utm_source=ig_twitter_share&igshid=13fgr3nusxwa …,Cindi Perez
9238,may u hv safe blessed night paradise nevada,0.15454608505863776,0.14517403937171666,1,"MAY U ALL HV SAFE BLESSED NIGHT! @ Paradise, Nevada https://www.instagram.com/p/Bp8Y-IBAoho/?utm_source=ig_twitter_share&igshid=rh2niey1prfu …",ZARAH+ZENA=LIFESTYLE SIN CITY🎵💄👙🎷🐶🏇😇🙊⌛
9239,med medical ne killingsworth st ne th ave portland portland fire rp pdx,0.14886029206815063,0.14528631989015453,1,"MED - MEDICAL at NE KILLINGSWORTH ST / NE 25TH AVE, PORTLAND, OR [Portland Fire #RP18000092600] 18:50 #pdx911",Mult Co Fire/EMS log
9240,safe ha crazy day exhausted physically mentally looking forward day fishing santarosavalley fire santa,0.13605916356834774,0.12923985302544572,1, be safe out there. This has been a crazy day. I’m just exhausted physically and mentally. I’m looking forward to having a few days off and fishing. #805 #santarosavalley #fire @ Santa… https://www.instagram.com/p/Bp8YX4wgDqL/?utm_source=ig_twitter_share&igshid=l888lp8h5u0 …,Reggie Wynn
9242,med medical block sw th ave portland portland fire rp pdx,0.1479792081896542,0.1381163624739851,1,"MED - MEDICAL at 12000 BLOCK OF SW 49TH AVE, PORTLAND, OR [Portland Fire #RP18000092594] 18:30 #pdx911",Mult Co Fire/EMS log
9245,homemade buckwheat pancake maple bourbon butter sauce fire portland oregon,0.15162201983932727,0.14972076162252423,1,"Homemade buckwheat pancakes with maple-bourbon butter sauce ... and a fire. @ Portland, Oregon https://www.instagram.com/p/Bp8YJ1qFzzH/?utm_source=ig_twitter_share&igshid=1c58jiun8po51 …",gralinnaea
9246,smoke campfire cover ukiah ukiah california,0.1548100338314622,0.14720479427729086,1,"Smoke from the #campfire covers #ukiah @ Ukiah, California https://www.instagram.com/p/Bp8YFV1goNB/?utm_source=ig_twitter_share&igshid=bwn70sblk22r …",Sydnee Rodgers
9247,candlelight prayer vigil evening victim borderlineshooting thousandoaks ca thousand oak civic art plaza,0.14431499654926067,0.1385928238657263,1,"Candlelight prayer #vigil this evening for victims of the #borderlineshooting - 11/8/18 - #ThousandOaks, CA @ Thousand Oaks Civic Arts Plaza https://www.instagram.com/p/Bp8X9abFv-0/?utm_source=ig_twitter_share&igshid=fbb55ks6tr0b …",Matthew Taplinger
9248,med medical block se market st portland portland fire rp pdx,0.14877318077515175,0.1471231090210508,1,"MED - MEDICAL at 10100 BLOCK OF SE MARKET ST, PORTLAND, OR [Portland Fire #RP18000092575] 17:18 #pdx911",Mult Co Fire/EMS log
9250,ta traffic accident fire se nd ave se powell blvd portland portland fire rp pdx,0.14624011891379446,0.13446421259519015,1,"TA9 - TRAFFIC ACCIDENT - FIRE ONLY at SE 82ND AVE / SE POWELL BLVD, PORTLAND, OR [Portland Fire #RP18000092588] 18:10 #pdx911",Mult Co Fire/EMS log
9251,fire spreading heading toward ocean ali fine two mile crow fly santa rosa valley,0.136646169911272,0.13201437036306643,1,The fire is spreading and heading toward the ocean. Ali is fine. Two miles as the crow flies. @ Santa Rosa Valley https://www.instagram.com/p/Bp8XLIABEkA/?utm_source=ig_twitter_share&igshid=1p02rm3yqhs4d …,Allison Y. Schneider
9253,med medical se th ave portland portland fire rp pdx,0.14832506527104936,0.14443563110523516,1,"MED - MEDICAL at 0 SE 55TH AVE, PORTLAND, OR [Portland Fire #RP18000092576] 17:20 #pdx911",Mult Co Fire/EMS log
9254,carbon carbon monoxide alarm block se haig st portland portland fire rp pdx,0.1358228092111623,0.1281989664331353,1,"CARBON - CARBON MONOXIDE ALARM at 4700 BLOCK OF SE HAIG ST, PORTLAND, OR [Portland Fire #RP18000092592] 18:25 #pdx911",Mult Co Fire/EMS log
9256,med medical block se stark st portland portland fire rp pdx,0.14771077151914302,0.1449680487346123,1,"MED - MEDICAL at 3000 BLOCK OF SE STARK ST, PORTLAND, OR [Portland Fire #RP18000092577] 17:23 #pdx911",Mult Co Fire/EMS log
9259,chopper headed fire right behind office right rick wilson backed arm smh hillfire newburypark newbury park california,0.1386615845413982,0.12912204243641057,1,"Chopper headed to the fire right behind our office. Right before rick_wilson backed into my arm. Smh. #hillfire #newburypark @ Newbury Park, California https://www.instagram.com/p/Bp8VqlugjJQ/?utm_source=ig_twitter_share&igshid=1uskmcqxeswkm …",Johnny Zendejas
9260,fire neighbor yard camarillo california,0.11840952446067862,0.11628908534340941,1,"The fire from the neighbors yard @ Camarillo, California https://www.instagram.com/p/Bp8Vvqch9yE/?utm_source=ig_twitter_share&igshid=h6ijebf0lk4j …",Allison Y. Schneider
9262,med medical block ne russet st portland portland fire rp pdx,0.14875703477037353,0.14858303006998563,1,"MED - MEDICAL at 300 BLOCK OF NE RUSSET ST, PORTLAND, OR [Portland Fire #RP18000092566] 16:52 #pdx911",Mult Co Fire/EMS log
9263,med medical block se nd ave portland portland fire rp pdx,0.14853767230140894,0.13549918821487972,1,"MED - MEDICAL at 1400 BLOCK OF SE 122ND AVE, PORTLAND, OR [Portland Fire #RP18000092578] 17:30 #pdx911",Mult Co Fire/EMS log
9270,understand world today mass shooting keep happening victim family friend thought prayer borderline bar grill,0.1406049573504925,0.14019643032749168,1,"I don't understand the world today... how do these mass shootings keep happening? To the victims and their families and friends, you are in my thoughts and prayers. @ Borderline Bar & Grill https://www.instagram.com/p/Bp8T2ixgIJo/?utm_source=ig_twitter_share&igshid=1mre91usshabq …",SoldByMaurice
9271,med medical nw th ave nw davis st portland portland fire rp pdx,0.15144823492220164,0.141944391970427,1,"MED - MEDICAL at NW 6TH AVE / NW DAVIS ST, PORTLAND, OR [Portland Fire #RP18000092557] 16:40 #pdx911",Mult Co Fire/EMS log
9272,med medical block ne th ave portland portland fire rp pdx,0.148700677129416,0.1374521647996507,1,"MED - MEDICAL at 100 BLOCK OF NE 120TH AVE, PORTLAND, OR [Portland Fire #RP18000092565] 16:51 #pdx911",Mult Co Fire/EMS log
9273,two video employee watching freeway victim thousand oak tragedy work tragedy thousandoaks thousandoaksstrong,0.14763262700409827,0.1448140576236457,1,Here are two videos of some of our employees watching the freeway for the victims of the Thousand Oaks tragedy during work. What a tragedy.  #thousandoaks #thousandoaksstrong #805… https://www.instagram.com/p/Bp8TxaDnQct/?utm_source=ig_twitter_share&igshid=1x9k7we0nz1ov …,HeroStrength
9274,smoke squad vega smokesquad smokelife chilling havana cigar lounge,0.15379196967143013,0.1483289561103942,1,Smoke squad  in Vegas  #smokesquad #smokelife #chilling @ Havana Cigar Lounge https://www.instagram.com/p/Bp8Teb_nLRC/?utm_source=ig_twitter_share&igshid=155lbw5ki86e6 …,LB Productions
9275,med medical block ne th ave portland portland fire rp pdx,0.148700677129416,0.1374521647996507,1,"MED - MEDICAL at 400 BLOCK OF NE 139TH AVE, PORTLAND, OR [Portland Fire #RP18000092563] 16:48 #pdx911",Mult Co Fire/EMS log
9276,med medical block ne th ave portland portland fire rp pdx,0.148700677129416,0.1374521647996507,1,"MED - MEDICAL at 1300 BLOCK OF NE 99TH AVE, PORTLAND, OR [Portland Fire #RP18000092561] 16:45 #pdx911",Mult Co Fire/EMS log
9277,ta traffic accident st response fire em se nd ave se powell blvd portland portland fire rp,0.14786450046331812,0.1426638114473572,1,"TA1 - TRAFFIC ACCIDENT - 1ST RESPONSE (FIRE & EMS) at SE 82ND AVE / SE POWELL BLVD, PORTLAND, OR [Portland Fire #RP18000092582] 17:43",Mult Co Fire/EMS log
9279,gas station fried chicken point come smoke comedy karaoke dancekaraoke iwishiwashappyhour comedy slatesf slate bar,0.1474238487035415,0.1430061062301668,1,But the gas station fried chicken is on point. Come in from the smoke for comedy and karaoke! #dancekaraoke #iwishiwashappyhour #comedy #slatesf @ Slate Bar https://www.instagram.com/p/Bp8SmL-h7QW/?utm_source=ig_twitter_share&igshid=676bl2joh6mu …,Slatebar-SF
9280,anyone csuci evacuated due fire give place sleep food eat csucibsu csuciredcrossclub ventura,0.1494405281148127,0.14872024723096042,1,"If anyone at @csuci is evacuated due to the fire, we can give you a place to sleep and food to eat. http://csuci.womens.soccer  csucibsu csuciredcrossclub @ Ventura,… https://www.instagram.com/p/Bp8SfZzHYnP02eZeuhspVd4n6BiiQsL9esVHcs0/?utm_source=ig_twitter_share&igshid=198nsr7obhnbe …",Lynn Bova
9281,ta traffic accident st response fire em sb fwy fremont brg portland portland fire rp pdx,0.14018420326826675,0.13703602376985402,1,"TA1 - TRAFFIC ACCIDENT - 1ST RESPONSE (FIRE & EMS) at SB I5 FWY NO / FREMONT BRG, PORTLAND, OR [Portland Fire #RP18000092569] 16:55 #pdx911",Mult Co Fire/EMS log
9282,ta traffic accident roll ne nd ave ne killingsworth st portland portland fire rp pdx,0.14409863989031413,0.13665346975178264,1,"TA1 - TRAFFIC ACCIDENT - ROLL OVER at NE 82ND AVE / NE KILLINGSWORTH ST, PORTLAND, OR [Portland Fire #RP18000092555] 16:31 #pdx911",Mult Co Fire/EMS log
9283,med medical block ne prescott st portland portland fire rp pdx,0.14533910558345867,0.14257446313767938,1,"MED - MEDICAL at 5100 BLOCK OF NE PRESCOTT ST, PORTLAND, OR [Portland Fire #RP18000092572] 17:03 #pdx911",Mult Co Fire/EMS log
9284,lit want new jam smoke go grab goinoff itunes google play store wanna hear dope live music concert ticket link description,0.14440236190818564,0.14352537067984353,1,It’s lit!  Want some new jams to smoke to? Go grab #GoinOff from the iTunes & Google Play stores  Wanna hear some dope live music?  Concert ticket links are in the *description* of… https://www.instagram.com/p/Bp8RuVfBWhF/?utm_source=ig_twitter_share&igshid=i18b9i0lauhw …,TAZ ON THE WAY
9285,med medical n willamette blvd n mckenna ave portland fire rp pdx,0.15491888664911538,0.14340549515055295,1,MED - MEDICAL at N WILLAMETTE BLVD / N MCKENNA AVE [Portland Fire #RP18000092579] 17:31 #pdx911,Mult Co Fire/EMS log
9286,med medical block n newman ave portland portland fire rp pdx,0.150324287211731,0.13504107823494726,1,"MED - MEDICAL at 8900 BLOCK OF N NEWMAN AVE, PORTLAND, OR [Portland Fire #RP18000092562] 16:45 #pdx911",Mult Co Fire/EMS log
9287,med medical block ne halsey st portland portland fire rp pdx,0.14471740919208576,0.13807288288385167,1,"MED - MEDICAL at 7900 BLOCK OF NE HALSEY ST, PORTLAND, OR [Portland Fire #RP18000092567] 16:53 #pdx911",Mult Co Fire/EMS log
9291,bohanfire unofficial new fire report detail uncertain sonomacounty near timber cove ca mi n san francisco ca see official safety info may incorrect disclaimer image pic twitter com b rewqaan,0.13841685969048326,0.13834211552078493,1,"#BohanFire unofficial new fire report; details uncertain.
#SonomaCounty; Near Timber Cove, CA. ~58mi N of San Francisco, CA. See officials for safety info. May be incorrect; disclaimers in images.pic.twitter.com/b41rewqaAn",Wildfire Bot (CA) - Unofficial 🔥🤖
9293,ranchopinot paradise valley az pic twitter com wfsgwyr zz,0.13533701319742503,0.1301941346116764,1,"I'm at @RanchoPinot in Paradise Valley, AZ https://www.swarmapp.com/c/4hWP9YsuTjn pic.twitter.com/wFSgwYr3zZ",writeonrubee
9296,med medical block se nd ave portland portland fire rp pdx,0.14853767230140894,0.13549918821487972,1,"MED - MEDICAL at 4700 BLOCK OF SE 92ND AVE, PORTLAND, OR [Portland Fire #RP18000092574] 17:12 #pdx911",Mult Co Fire/EMS log
9297,sadly filter day orange sky early afternoon ha smelled like campfire hope everyone affected northern,0.14058952010161202,0.1329873210640928,1,Sadly no filter here. All day it’s been orange skies but in the early afternoon it has smelled like a campfire. I hope everyone affected by the Northern… https://www.instagram.com/p/Bp8OwIXA3C-aeX1rvEUs6KaEQgdJqUice_SB-I0/?utm_source=ig_twitter_share&igshid=4i223nnwsq1h …,Rana Kashiwabara
9299,white rock ca thu nov th pm forecast tonight smoke lo friday smoke hi,0.14982766781927498,0.14944479091078053,1,White Rock CA Thu Nov 8th PM Forecast: TONIGHT Smoke Lo 41 FRIDAY Smoke Hi 71,"White Rock, CA"
9301,ventura ca thu nov th pm forecast tonight smoke lo friday sunny hi,0.15374389959882123,0.15212528418303334,1,Ventura CA Thu Nov 8th PM Forecast: TONIGHT Smoke Lo 55 FRIDAY Sunny Hi 80,"Ventura, California"
9302,scared god feel vulnerable happen god excerpt prayer victim crime offered tonight vigil callutheran,0.14084807829180884,0.13860008042194072,1,“I am scared God I feel so vulnerable and.  Why did this have to happen God?” ... this is an excerpt from a prayer for a victim of crime being offered at tonight’s vigil at @callutheran… https://www.instagram.com/p/Bp8OdQKBoHm/?utm_source=ig_twitter_share&igshid=17qztvhhg8kj6 …,elizabeth espinosa
9303,day last night tragedy fire prayer affected safe love every one possible,0.1369500615881952,0.13274693690345804,1,What a day!! From last night's tragedy to now the fires!!! My prayers to all that are affected by this! Be safe and love up on every one possible! @… https://www.instagram.com/p/Bp8ORaIl5pTbeb_63pra5KyfAY8F4qwIhgAXoY0/?utm_source=ig_twitter_share&igshid=15hkuskzuan1q …,Brooklyn Dawn
9304,med medical block ne glisan st portland portland fire rp pdx,0.14453606734076085,0.13800902274214633,1,"MED - MEDICAL at 15600 BLOCK OF NE GLISAN ST, PORTLAND, OR [Portland Fire #RP18000092551] 16:18 #pdx911",Mult Co Fire/EMS log
9305,med medical ne st ave ne failing st portland portland fire rp pdx,0.14898738529396893,0.14450764026428758,1,"MED - MEDICAL at NE 81ST AVE / NE FAILING ST, PORTLAND, OR [Portland Fire #RP18000092570] 16:56 #pdx911",Mult Co Fire/EMS log
9308,spanish flat ca thu nov th pm forecast tonight smoke lo friday sunny hi,0.15072672104156956,0.14813866025939168,1,Spanish Flat CA Thu Nov 8th PM Forecast: TONIGHT Smoke Lo 47 FRIDAY Sunny Hi 77,"Spanish Flat, CA"
9309,south san francisco ca thu nov th pm forecast tonight smoke lo friday sunny hi,0.14800203413368193,0.145645617511238,1,South San Francisco CA Thu Nov 8th PM Forecast: TONIGHT Smoke Lo 45 FRIDAY Sunny Hi 71,South San Francisco
9311,san pablo ca thu nov th pm forecast tonight smoke lo friday sunny hi,0.14939672614333055,0.1445274708402732,1,San Pablo CA Thu Nov 8th PM Forecast: TONIGHT Smoke Lo 40 FRIDAY Sunny Hi 71,"San Pablo, CA"
9312,san francisco ca thu nov th pm forecast tonight smoke lo friday sunny hi,0.14646534164630023,0.14087098738576903,1,San Francisco CA Thu Nov 8th PM Forecast: TONIGHT Smoke Lo 51 FRIDAY Sunny Hi 66,"San Francisco, CA"
9314,richmond ca thu nov th pm forecast tonight smoke lo friday sunny hi,0.14736915475159298,0.14398228438348937,1,Richmond CA Thu Nov 8th PM Forecast: TONIGHT Smoke Lo 45 FRIDAY Sunny Hi 71,"Richmond, California"
