,cleaned_message,urgent_cos_sim,non_urgent_cos_sim,urgent,text,username
9069,suppressing anxiety worry nearby fire last night shooting prayer pinterest simo design los angeles california,0.1319606618987356,0.13989887320631958,0,"Suppressing anxiety and worry about the nearby fires + last nights shooting... with prayer and pinterest. simo_design  @ Los Angeles, California https://www.instagram.com/p/Bp9ZACXFPm_/?utm_source=ig_twitter_share&igshid=bwae5gtwvikj …",DESIGNBUILDLA
9077,rfire residential structure fire block se th ave portland portland fire rp pdx,0.14493331483691582,0.14897211902358298,0,"RFIRE - RESIDENTIAL STRUCTURE FIRE at 1900 BLOCK OF SE 160TH AVE, PORTLAND, OR [Portland Fire #RP18000092695] 03:14 #pdx911",Mult Co Fire/EMS log
9079,med medical block se miller st portland portland fire rp pdx,0.1445984138333933,0.14493395234807163,0,"MED - MEDICAL at 1500 BLOCK OF SE MILLER ST, PORTLAND, OR [Portland Fire #RP18000092681] 01:43 #pdx911",Mult Co Fire/EMS log
9080,almcom monitored commercial fire alarm block ne sacramento st portland portland fire rp pdx,0.14125797247359176,0.14477886322290187,0,"ALMCOM - MONITORED COMMERCIAL FIRE ALARM at 14700 BLOCK OF NE SACRAMENTO ST, PORTLAND, OR [Portland Fire #RP18000092689] 02:35 #pdx911",Mult Co Fire/EMS log
9081,victim human immaturity em mother earth,0.14835563535586369,0.17836857382401788,0,The victims of human immaturity... em Mother Earth https://www.instagram.com/p/Bp9QFWznifC/?utm_source=ig_twitter_share&igshid=r0qxnp29q3h …,Renatto Castro [ER1CK DRAW5ON]
9087,almcom monitored commercial fire alarm block sw oak st portland portland fire rp pdx,0.14237031442071724,0.14350296373298288,0,"ALMCOM - MONITORED COMMERCIAL FIRE ALARM at 900 BLOCK OF SW OAK ST, PORTLAND, OR [Portland Fire #RP18000092687] 02:10 #pdx911",Mult Co Fire/EMS log
9098,ended taking someone home camarillo lax drove right fire crazy windy tonight godspeed firefighter keeping good right brushfires simivalley,0.13732330315925362,0.13750370741381956,0,Ended up taking someone home to Camarillo from LAX and drove right by the fire. Crazy windy tonight and Godspeed to all our firefighters keeping up the good right #brushfires #simivalley… https://www.instagram.com/p/Bp9HfiVALdJ/?utm_source=ig_twitter_share&igshid=6j27z7zc1pdz …,Roman Gonzalez
9100,lane closed fire crew battle brush fire right shoulder simivalley eb kuehner,0.1412734912493662,0.1466725401192364,0,All lanes closed as fire crews battle a brush fire on the right shoulder. in #SimiValley on 118 EB from Kuehner D... http://bit.ly/10F395r ,Total Traffic LA
9102,first shooting borderline woolsey fire minute house also neighborhood wife wanted move stay safe everyone,0.14167591803334123,0.14265166444298266,0,"First, the shooting at Borderline. Then, The Woolsey fire... both about 15 minutes from my house! This is also the same neighborhood my wife and I wanted to move to. Stay safe everyone!… https://www.instagram.com/p/Bp9DhxGlRp6/?utm_source=ig_twitter_share&igshid=1i3avj1ve058b …",Jeremy Nathan Tisser
9115,med medical block se steele st portland portland fire rp pdx,0.1470757471414895,0.1474863420131873,0,"MED - MEDICAL at 8500 BLOCK OF SE STEELE ST, PORTLAND, OR [Portland Fire #RP18000092667] 23:54 #pdx911",Mult Co Fire/EMS log
9126,client hire chris burn aka mr heart fire hold accountable breakthrough b encourage best achieve higher level personal professional,0.13995579662616303,0.14001988303912846,0,"Clients hire Chris Burns, AKA Mr. “Heart Fire” to hold them accountable, breakthrough their BS, encourage them to be their best, and achieve higher levels of personal and professional… https://www.instagram.com/p/Bp82_MPFFb7/?utm_source=ig_twitter_share&igshid=1u8ms8j906sck …",Chris Burns
9131,thursday night clubbing post college era golfer paradise,0.13222118412451722,0.13603136867763885,0,Thursday night clubbing.. post-college era  @ Golfers Paradise https://www.instagram.com/p/Bp81-sSA1W5/?utm_source=ig_twitter_share&igshid=v2gkfs2a4ol6 …,Kyle Kim-E
9132,may current set fire california lot smaller realize connect lot folk area pretty worried bizarre watch various instance home friend home burn,0.13937445794351483,0.14506959342232778,0,"While I may not be from where the current set of fires, California is a lot smaller than most realize, and I’m connect to lots of folks from that area that I’m pretty worried about. 

It’s so bizarre to watch various instances of your home and friends homes burn.",nathanial
9133,smoke rise west hillfire early afternoon conejovalley region southern california suffers chaotic past hour,0.14045184887867676,0.14325401868511375,0,"Smoke rises in the west from the #HillFire early this afternoon, as the #ConejoValley region of Southern #California suffers from a chaotic past 24 hours or so... - 11/8/18 -… https://www.instagram.com/p/Bp80slwFnr6/?utm_source=ig_twitter_share&igshid=t17fz4qpdlvk …",Matthew Taplinger
9136,progression day minus seeing beginning drive work please pray grandparent home lake campfire mom restaurant,0.14332077579459052,0.14526867553249156,0,"The progression of my day, minus me seeing the beginning of it on my drive to work at 7 am. Please pray for my grandparents home and their lake. #CampFire @ Mom's Restaurant https://www.instagram.com/p/Bp8z_MkHPJU/?utm_source=ig_twitter_share&igshid=ofle8mag0ra6 …",Amanda Rhoads
9149,ardapony ardaponyjewelry campfire season inthedesert avantgarde photoop birdrings silver morenciturquoise vancouverjade sleepingbeauty turquoise handstamped originaldesign,0.14383211027657053,0.14480619659090072,0,"#ardapony #ardaponyjewelry
#campfire #season #inthedesert #avantgarde #photoop #birdrings #silver #morenciturquoise #vancouverjade #sleepingbeauty #turquoise #handstamped #originaldesign… https://www.instagram.com/p/Bp8wAMQFCfD/?utm_source=ig_twitter_share&igshid=1tuilmr1hi3pz …",Ardapony Jewelry
9150,sausage patty cooked set smoke detector city hawthorne,0.14426238926579035,0.15300236894153824,0,The sausage patties I cooked that set off the smoke detector  @ City Of Hawthorne https://www.instagram.com/p/Bp8v01YASXR/?utm_source=ig_twitter_share&igshid=14y6uxgrzdadj …,joèl
9152,joshua tree trip wa exactly get away needed reset recharge getting going sleep sun going mile hike campfire,0.13465684116405174,0.1433093253953066,0,"•23 in Joshua Tree•
11/6/18
This trip was exactly the get away I needed to reset and recharge. From getting up and going to sleep with the sun and going on an 8 mile hike, to campfire… https://www.instagram.com/p/Bp8vUIzlJjb/?utm_source=ig_twitter_share&igshid=1npjec85szbe8 …",✌️☀️
9154,moment silence victim shooting last night thousand oak give love thanks andygrammer gregkaras dougwayne drumawayeman zachonbass house blue,0.14880532435869437,0.1491063389368854,0,After a moment of silence for the victims of the shooting last night in Thousand Oaks we Give Love. Thanks @andygrammer @gregkaras_ @dougwayne85 @drumawayeman @zachonbass @ House of Blues… https://www.instagram.com/p/Bp8uoGmlah0/?utm_source=ig_twitter_share&igshid=kqqcrgqu371h …,Trisha Allen
9155,talking cellphone staticelectricity filling suv gas vapour costco could cause fire explosion costco employee tell clueless blonde turn,0.14392859825951382,0.14872856689162398,0,Talking on #cellphone and #staticelectricity while filling your #suv with gas vapours at #costco could cause a #fire or #explosion a costco employee did tell this #clueless #blonde to turn… https://www.instagram.com/p/Bp8uwdXB0FU/?utm_source=ig_twitter_share&igshid=irlfzacj7wf3 …,BC White Rock
9160,wrapped another great day closingtablemastermind laguna niguel bamfs like askbillygene tristanahumada house spitting fire along many,0.14406849469380795,0.14890592061913843,0,Wrapped up another great 3 day #closingtablemastermind in Laguna Niguel. BAMFs like @askbillygene and @TristanAhumada1 were in the house spitting fire along with so many more. If you’re in… https://www.instagram.com/p/Bp8sXz_Ajfi/?utm_source=ig_twitter_share&igshid=ancp64ghwqbe …,Jed Bratt
9163,tonight young let set world fire love friend happy moment bodisbypilates goodtobeback feelingfabulous missedyouguys fun goodtimes kieragoetz awesome,0.14522591857242798,0.14750733815756237,0,"Tonight We are young
So let’s set the world on fire #love #friends #happy #moments bodisbypilates #goodtobeback #feelingfabulous #missedyouguys #fun #goodtimes kieragoetz #awesome… https://www.instagram.com/p/Bp8rsvNHeHe/?utm_source=ig_twitter_share&igshid=s1bgqspst2e5 …",judyann
9164,brother blue victim shooting support always oldstumpbrewery blueline bluelinefamily old stump brewing co,0.14405454962188619,0.15147712090460883,0,"To our brothers in Blue and all the victims in the shooting, our support always. #oldstumpbrewery #blueline #bluelinefamily @ Old Stump Brewing Co. https://www.instagram.com/p/Bp8rTetD6RH/?utm_source=ig_twitter_share&igshid=dw4t0qcz8s5g …",Old Stump Brewing Co
9165,lieu tragedy borderline hill fire postponing event saturday thought prayer family affected horrific,0.1382671651267531,0.14090994115954708,0,"In lieu of the tragedy at Borderline and the Hill Fires, we will be postponing our event on Saturday. Our thoughts and prayers are with the families and all those affected by this horrific… https://www.instagram.com/p/Bp8rChIgjwx/?utm_source=ig_twitter_share&igshid=nu89yejg13zw …",annetteoshita
9169,view simi hill fire dealership leaving work simi valley chevrolet,0.14376646575176294,0.14442181741530305,0,The view of the Simi Hills fire from the dealership as I am leaving work.... @ Simi Valley Chevrolet https://www.instagram.com/p/Bp8pybNF-t5a1t1gJAn2cKbhBsXxvdJ7MKhwPI0/?utm_source=ig_twitter_share&igshid=hnpjvguwunh0 …,Lashawn Williams
9172,wild fire mountain top shit got real woah safe right holy cow simi valley california,0.13644343586623198,0.14092159300342738,0,"That's a wild fire on a mountain top. Shit just got real. Woah. We are safe right now but holy cow. @ Simi Valley, California https://www.instagram.com/p/Bp8oztXHpuP/?utm_source=ig_twitter_share&igshid=1tc0qhhco75a3 …",Bert DiVietri
9178,fire getting ready hwy shippee rd moving towards house scary shit sure believe town paradise already gone chico could end,0.13887275764520574,0.1388975974764341,0,Fire is getting ready to Hwy 149 at shippee rd. Moving towards our house. This is scary shit for sure. Can’t believe that the town of Paradise is already gone. And Chico could end up the… https://www.instagram.com/p/Bp8mlSonGJ4/?utm_source=ig_twitter_share&igshid=1br9i4ehiknmg …,Marcus Brown
9179,school closed tomorrow closely monitoring multiple fire area aware much community ha evacuated direction sheriff,0.14151523034419874,0.14929912918483534,0,"School is closed tomorrow! 

We are closely monitoring the multiple fires in our area and are aware that much of our community has been evacuated.  

At the direction of the Sheriff’s… https://www.instagram.com/p/Bp8l2n5AVod/?utm_source=ig_twitter_share&igshid=1x4quvg8ul8i1 …",Calabasas HighSchool
9189,almcom monitored commercial fire alarm block sw taylor st portland portland fire rp pdx,0.13813075468732489,0.14251297562393042,0,"ALMCOM - MONITORED COMMERCIAL FIRE ALARM at 1700 BLOCK OF SW TAYLOR ST, PORTLAND, OR [Portland Fire #RP18000092626] 20:21 #pdx911",Mult Co Fire/EMS log
9190,nw get daylight hour take fun ev mountain teslamodel mtrainier mtrainiernationalpark mountain pnw tesla iamalaska snow sunny paradise,0.15498181401338942,0.16095324431332894,0,"When the NW gets 9.37 daylight hours, you take your fun EV to the mountains. #teslamodel3 #mtrainier #mtrainiernationalpark #mountains #pnw #tesla #iamalaska #snow #sunny @ Paradise,… https://www.instagram.com/p/Bp8j-OsFGWW/?utm_source=ig_twitter_share&igshid=1b6h9o3ho3jtn …",Row row
9191,day never forget heartbreaking uplifting see venturacounty come together middle another mass shooting shooting coverage turned fire coverage,0.1422959320331676,0.14585470232581077,0,"A day I will never forget. Heartbreaking, but uplifting to see #VenturaCounty come together in the middle of another mass shooting. And then, shooting coverage turned into fire coverage.… https://www.instagram.com/p/Bp8j4S1Hi5F/?utm_source=ig_twitter_share&igshid=10dsfr8abjhzc …",Josh Haskell
9198,paradisecalifornia oxymoron looksmorelikehell besafe repost placersheriff get repost deputy butte county assisting evacuation campfire north,0.14484732948099566,0.1504330467310918,0,"#paradisecalifornia #oxymoron #looksmorelikehell #besafe #Repost @PlacerSheriff with get_repost
・・・
We have deputies in Butte County assisting with evacuations for the #CampFire. @ North… https://www.instagram.com/p/Bp8iYsyHkxt/?utm_source=ig_twitter_share&igshid=1fto1rj2y57ki …",Michael Motorcycle
9201,thing find commute home wish could enjoying evening unfortunately beautiful sunset attributed large fire butte county,0.1505836319008351,0.15791271730911113,0,Things I find on my commute home. I wish I could have all of you with me enjoying the evening.   Unfortunately this beautiful sunset can be attributed to a large fire in Butte County.… https://www.instagram.com/p/Bp8h8JQg0ra/?utm_source=ig_twitter_share&igshid=1a4g0d3sewn5g …,Michael Horn
9206,updated information hillfire smoked cleared little determined acre fire slowed hit footprint springfire home burned lost,0.14556274409530603,0.1516142629980887,0,"Updated information on #hillfire  Once smoked cleared a little — determined 5,000 to 7,000 acres. The fire slowed once hit he footprint of the #springfire 2013. No home burned, lost some… https://www.instagram.com/p/Bp8fVWmDT0J/?utm_source=ig_twitter_share&igshid=sh56xj4ftnxk …",Susan Hirasuna
9207,humidity damn low santa ana wind moved tonight caused fire area plus side cold breathe,0.15057629764404565,0.1514639754903729,0,5% humidity. That is damn low. The Santa Ana winds have moved into tonight and have caused fires in some areas. On the plus side I have a cold and can breathe… https://www.instagram.com/p/Bp8fJooBykcXvMX2zOV-H5BY-grQM3TfrCOL-c0/?utm_source=ig_twitter_share&igshid=1rwvplkj1ez8v …,Stephen Martin
9227,get closer closer closer say name listen e varcolac guest andrew stanton weare campfire applepodcasts spotify wherever podcast,0.14063564251947325,0.14370140510720836,0,It gets closer and closer and closer and then it says your name! Listen now to S2-E9: The Varcolac with guest Andrew Stanton weare_campfire applepodcasts spotify or wherever you podcast!!!… https://www.instagram.com/p/Bp8bD0hhX4k/?utm_source=ig_twitter_share&igshid=jqbn5vxpq36r …,awcrapahellboypodcast
9228,beautiful night patio around warm fire enterdelusion groovy tune come mention post drink westadams losangeles fais,0.15109417798333444,0.1578597238731208,0,"A beautiful night on the patio around the warm fire with @enterdelusion and groovy tunes! Come by and mention this post for $1 off any drink!
#westadams #losangeles @ Fais Do Do https://www.instagram.com/p/Bp8aoJzg9m7/?utm_source=ig_twitter_share&igshid=cmiikrqg0sw3 …",Fais Do-Do
9229,almcom monitored commercial fire alarm block se foster rd portland portland fire rp pdx,0.13981811955681245,0.14263820487170795,0,"ALMCOM - MONITORED COMMERCIAL FIRE ALARM at 7900 BLOCK OF SE FOSTER RD, PORTLAND, OR [Portland Fire #RP18000092583] 17:48 #pdx911",Mult Co Fire/EMS log
9231,heartbroken tragedy thought victim family let use today reminder show appreciation spread love every,0.14371420112855154,0.14842525112798508,0,"“We’re heartbroken over this tragedy and our thoughts are with the victims and their families. 
Let’s use today as a reminder to show appreciation for each other and spread love every… https://www.instagram.com/p/Bp8akLegvQI/?utm_source=ig_twitter_share&igshid=dt72slmno9xi …",Hector G. Diaz
9232,almres monitored residential fire alarm block se bush st portland portland fire rp pdx,0.14425433211384087,0.15021588747028813,0,"ALMRES - MONITORED RESIDENTIAL FIRE ALARM at 11600 BLOCK OF SE BUSH ST, PORTLAND, OR [Portland Fire #RP18000092603] 19:04 #pdx911",Mult Co Fire/EMS log
9241,ahhhh little fire ending day smile knott berry farm,0.13917681814217234,0.14107509743269686,0,Ahhhh this little fire is ending my day with a smile @ Knott's Berry Farm https://www.instagram.com/p/Bp8YnHWhrTI/?utm_source=ig_twitter_share&igshid=nuv6qzwgqind …,Andrew abeyta
9243,mila hate love bath day hate bath love going beer afterward sitting front fire sullyssnowgoosesaloon milafletcherknoll bathtime,0.14121979417069433,0.14498941722297934,0,Mila hates and loves bath day. Hates the bath! But loves going out for a beer afterward and sitting in front of a fire.   #sullyssnowgoosesaloon #milafletcherknoll #bathtime… https://www.instagram.com/p/Bp8YTL3nAnj/?utm_source=ig_twitter_share&igshid=uc3mzufars5m …,Coy T Fletcher
9244,ta traffic accident st response fire em wb morrison brg eastend portland portland fire rp,0.13942411919634443,0.14129457600125983,0,"TA1 - TRAFFIC ACCIDENT - 1ST RESPONSE (FIRE & EMS) at WB MORRISON BRG AT / EASTEND, PORTLAND, OR [Portland Fire #RP18000092581] 17:37",Mult Co Fire/EMS log
9249,sun set strange smoke filled sky scorpio new moon come mind arm lift heart mind say yes everything want die order begin anew go,0.14302146347074177,0.14404146160914286,0,"As the sun sets in a strange, smoke-filled sky, the Scorpio new moon comes to mind. My arms lift, my heart & mind say “yes” & everything that wants to  die in order to begin anew goes… https://www.instagram.com/p/Bp8XjmBlp07/?utm_source=ig_twitter_share&igshid=1q6wu4l0ypm5n …",Kelli Davis Designs
9252,smoke came quick sf badair salesforcetower salesforce tower,0.14132313966984486,0.14498476041454308,0,That smoke came in quick... #sf #badair #salesforcetower @ Salesforce Tower https://www.instagram.com/p/Bp8XEdml-x0/?utm_source=ig_twitter_share&igshid=g7cr2gu1ug4n …,Tony Rivas
9255,woolseyfire unofficial new fire report detail uncertain venturacounty near bell canyon ca mi nw los angeles ca see official safety info may incorrect disclaimer image pic twitter com lcqttbj,0.13829301822578852,0.13970177847901058,0,"#WoolseyFire unofficial new fire report; details uncertain.
#VenturaCounty; Near Bell Canyon, CA. ~22mi NW of Los Angeles, CA. See officials for safety info. May be incorrect; disclaimers in images.pic.twitter.com/My6LCqtTBJ",Wildfire Bot (CA) - Unofficial 🔥🤖
9257,kid fire tonight coach veguns proud hard work martialarts mma muaythai gymlife training grappling jiujitsu lomita strength workout brood,0.14160197384570106,0.15057895396588808,0,"Kids were on FIRE tonight with Coach _veguns_ proud of all their hard work. 

#martialarts #mma #muaythai #gymlife #training #grappling #jiujitsu #lomita #strength #workout #brood9… https://www.instagram.com/p/Bp8WBkzAIjk/?utm_source=ig_twitter_share&igshid=1gvf3e0wutlf6 …",Brood 9 Martial Arts
9258,took everyone good hour get newbury park commercial area next fire another hr get home since wa shut hillfire newburypark newbury,0.14086005458214926,0.1419625090053228,0,Took everyone a good hour to get out of the Newbury Park commercial area next to the fire. Another 2 hrs just to get home since the 101 was shut down. #hillfire #newburypark @ Newbury… https://www.instagram.com/p/Bp8WCrpg3D3/?utm_source=ig_twitter_share&igshid=vbio4fjfkt56 …,Johnny Zendejas
9261,still got nora still ha new baby smell congrats jobyson kenadysays uncle mothersmilk paradise valley arizona,0.13786602963091416,0.13795117149699473,0,"I still got it & Nora still has that new baby smell  congrats jobyson13 & kenadysays #1Uncle #mothersmilk @ Paradise Valley, Arizona https://www.instagram.com/clmoser/p/Bp8VsciB8OU/?utm_source=ig_twitter_share&igshid=h2w43zv9yvib …",Moser
9264,see photo see news segment see trauma life survivor victim friend family join praying survivor,0.14979535590746398,0.15485281492058237,0,"We see the photos, we see the news segments now but what we don’t see is the trauma that lives on for the survivors and victim’s friends & family. Join me in praying for the survivors of… https://www.instagram.com/p/Bp8VXolgMgH/?utm_source=ig_twitter_share&igshid=1dwag6o5jj8b0 …",Miles McPherson
9265,fire truth true president blatantly unconstitutional appointment acting attorney general nixon cox sacker blunder eventually led,0.14734306390229254,0.15391279202035102,0,"You can’t fire the truth!
True President’s blatantly unconstitutional appointment of an acting Attorney General is as Nixon’s COX SACKER blunder that eventually led to his… https://www.instagram.com/p/Bp8U9Knn3gz/?utm_source=ig_twitter_share&igshid=c56ivpkqy693 …",John Thurston
9266,please prepared hillfire campfire surfcatcafe specialneedscats emergencypreparedness fireisscary cat herekittykitty beprepared surfcat rescue adoption,0.140581754991877,0.14474251888399942,0,Please be prepared. #hillfire #campfire #surfcatcafe #specialneedscats #emergencypreparedness #fireisscary #cat #herekittykitty #beprepared @ Surfcat Rescue and Adoptions https://www.instagram.com/p/Bp8VCCFAZJ3/?utm_source=ig_twitter_share&igshid=ctpscgsnpdvl …,Surfcat Rescue
9267,chicofire smoke hit u hard today headache little amount time spent outside hope people stay safe nofilter twin peak san,0.1527981290973673,0.15879723621121272,0, #chicofire smoke hit us hard today. I have a headache from the little amount of time I spent outside. I hope people stay safe! #nofilter @ Twin Peaks (San… https://www.instagram.com/p/Bp8VBNYnChkniumA9ak2TfaK2BfYqEM51I55Yw0/?utm_source=ig_twitter_share&igshid=1fjjvkb96rr3j …,claire v.
9268,airquality wa shitty today buttecounty calfire weneedrain nofilter california state university hayward art gallery,0.13516081852685402,0.14424657403028227,0,the #airquality was #shitty #today.. #buttecounty #calfire #weneedrain #nofilter @ California State University Hayward Art Gallery https://www.instagram.com/p/Bp8Un7zgtWO/?utm_source=ig_twitter_share&igshid=6dqtez8w5zyj …,miokiollie
9269,tragic last night really ha stop heart go victim thought prayer rest peace thousandoaks prayforthousandoaks borderlinebarandgrill,0.13755470308722026,0.14392343943137473,0,Very tragic last night. It really has to STOP it now. Our hearts goes to the 12 victims. Thoughts & prayers. Rest In Peace!!  #ThousandOaks #PrayForThousandOaks #BorderlineBarAndGrill… https://www.instagram.com/p/Bp8UH6zn0Ne/?utm_source=ig_twitter_share&igshid=q3zb9cym1y4h …,Justin Gupana
9278,campfire unofficial update acre contained buttecounty mi ne concow ca mi n sacramento ca see official safety info may incorrect disclaimer image pic twitter com rl qirshrx,0.1387744175926036,0.14259639644122438,0,"#CampFire unofficial update: 18,000 Acres. 0% Contained*.
#ButteCounty; ~5mi NE of Concow, CA. ~86mi N of Sacramento, CA. See officials for safety info. May be incorrect; disclaimers in images.pic.twitter.com/Rl7qirShrx",Wildfire Bot (CA) - Unofficial 🔥🤖
9288,bus stop earlier sky behind gray hazy full smoke sure fire thousand oak another fire closer hard breathe pico rivera,0.14208801567090948,0.14391031118421582,0,"At the bus stop earlier...Sky behind me is all gray and hazy and full of smoke. Not sure if it's from the fires out in Thousand Oaks or another fire closer. Hard to breathe. @ Pico Rivera,… https://www.instagram.com/p/Bp8QtGVhxRw/?utm_source=ig_twitter_share&igshid=993yt5xsm3kq …",Sonia Hernandez
9289,howardfire unofficial new fire report detail uncertain nyecounty mi ssw kingston nv mi ese fallon nv see official safety info may incorrect disclaimer image pic twitter com zhuiigz st,0.14323905927659775,0.14431671874238855,0,"#HowardFire unofficial new fire report; details uncertain.
#NyeCounty; ~31mi SSW of Kingston, NV. ~94mi ESE of Fallon, NV. See officials for safety info. May be incorrect; disclaimers in images.pic.twitter.com/ZHUiiGZ1St",Wildfire Bot (UT/NV)-Unofficial 🔥🤖
9290,natchezfire unofficial new fire report detail uncertain yubacounty near rackerby ca mi n sacramento ca see official safety info may incorrect disclaimer image pic twitter com sk oegph,0.13864825203554854,0.13980156900072757,0,"#NatchezFire unofficial new fire report; details uncertain.
#YubaCounty; Near Rackerby, CA. ~61mi N of Sacramento, CA. See officials for safety info. May be incorrect; disclaimers in images.pic.twitter.com/sK16oEGPh8",Wildfire Bot (CA) - Unofficial 🔥🤖
9292,smoke campfire thermalito california,0.14309866269090143,0.1514671528200399,0,"Smoke from the #campfire  @ Thermalito, California https://www.instagram.com/p/Bp8Pkf4gDfe/?utm_source=ig_twitter_share&igshid=4kl2ex4d582u …",Roxy Reigns
9294,orange county funeral director vendor night funeraldirectors vendornight orangecounty apris acompanywithaheart trauma crime fire water old ranch country club llc,0.13746282573508903,0.13874564348391036,0,Orange County Funeral Directors Vendor Night!! #funeraldirectors #vendornight #orangecounty #Apris #acompanywithaheart #trauma #crime #fire #water @ Old Ranch Country Club LLC https://www.instagram.com/p/Bp8PS4fALjT/?utm_source=ig_twitter_share&igshid=10ivn9gu06buj …,APRIS
9295,ilburn illegal burning se morrison st se nd ave portland portland fire rp pdx,0.14217543395359095,0.1423185631569151,0,"ILBURN - ILLEGAL BURNING at SE MORRISON ST / SE 2ND AVE, PORTLAND, OR [Portland Fire #RP18000092573] 17:06 #pdx911",Mult Co Fire/EMS log
9298,flag half staff state capitol honor victim borderline shooting california california state capitol,0.13722384369262045,0.13869147070804397,0,Flag at half staff at the state capitol in honor of the victims of #Borderline shooting. California @ California State Capitol https://www.instagram.com/p/Bp8Oz7NAhgC/?utm_source=ig_twitter_share&igshid=1ngl406ai841b …,Jody T
9300,west pittsburg ca thu nov th pm forecast tonight smoke lo friday sunny hi,0.1484765994970537,0.1535017443449848,0,West Pittsburg CA Thu Nov 8th PM Forecast: TONIGHT Smoke Lo 40 FRIDAY Sunny Hi 71,"West Pittsburg, CA"
9306,tara hill ca thu nov th pm forecast tonight smoke lo friday sunny hi,0.1467144143246155,0.14818971508592932,0,Tara Hills CA Thu Nov 8th PM Forecast: TONIGHT Smoke Lo 40 FRIDAY Sunny Hi 71,"Tara Hills, CA"
9307,sutter ca thu nov th pm forecast tonight smoke lo friday smoke hi,0.15248853343670143,0.15993327072737126,0,Sutter CA Thu Nov 8th PM Forecast: TONIGHT Smoke Lo 42 FRIDAY Smoke Hi 72,"Sutter, California"
9310,simi valley ca thu nov th pm forecast tonight smoke lo friday sunny hi,0.14937548452478985,0.14942781337736832,0,Simi Valley CA Thu Nov 8th PM Forecast: TONIGHT Smoke Lo 60 FRIDAY Sunny Hi 76,"Simi Valley, CA"
9313,sacramento ca thu nov th pm forecast tonight smoke lo friday smoke hi,0.14999523470375734,0.1527045697331716,0,Sacramento CA Thu Nov 8th PM Forecast: TONIGHT Smoke Lo 41 FRIDAY Smoke Hi 71,"Sacramento, CA"
9315,fire tell kind sunglass pilot wa wearing helicopter still flying head flame surround town today,0.14383374642703617,0.1466828447316018,0,Now we are on fire.... and I can tell you what kind’ve sunglasses the pilot was wearing. Helicopters are still flying over head and flames surround the town.  What’s up.... today?… https://www.instagram.com/p/Bp8N4WXAJJ2/?utm_source=ig_twitter_share&igshid=usnnm512c4oo …,Ray Blanco
9316,reflect recent symphonic w chorus work voice west open commemoration past victim first responder notice golf course today,0.14329184764688066,0.14645168417520424,0,"As I reflect on my recent symphonic w/chorus work ‘Voices of The West’ which opens with a commemoration to past victims and first responders, I notice the golf  course today and… https://www.instagram.com/p/Bp8N5djgUJ0/?utm_source=ig_twitter_share&igshid=17odzrrjv0r6u …",John Wineglass
9317,pittsburg ca thu nov th pm forecast tonight smoke lo friday sunny hi,0.14781763164962525,0.15116221398215085,0,Pittsburg CA Thu Nov 8th PM Forecast: TONIGHT Smoke Lo 40 FRIDAY Sunny Hi 71,"Pittsburg, CA"
9322,mormon island ca thu nov th pm forecast tonight smoke lo friday smoke hi,0.15069931995995492,0.15168063184764238,0,Mormon Island CA Thu Nov 8th PM Forecast: TONIGHT Smoke Lo 41 FRIDAY Smoke Hi 71,"Mormon Island, CA"
9323,livermore ca thu nov th pm forecast tonight smoke lo friday sunny hi,0.14925965803330485,0.15007468925346049,0,Livermore CA Thu Nov 8th PM Forecast: TONIGHT Smoke Lo 40 FRIDAY Sunny Hi 71,"Livermore, CA"
9324,lake natoma ca thu nov th pm forecast tonight smoke lo friday smoke hi,0.1542362330873789,0.1543618301098033,0,Lake Natoma CA Thu Nov 8th PM Forecast: TONIGHT Smoke Lo 41 FRIDAY Smoke Hi 71,"Lake Natoma, CA"
9327,performing countess american horror story thank zipburlesque man centered balanced victim taking blood burlesque,0.14504287771520905,0.14744667030189254,0,"Performing as the Countess from American Horror Story.. Thank you @ZipBurlesque for having me and to my man centered44balanced for being my victim, taking blood  
•
•
#burlesque… https://www.instagram.com/p/Bp8M2VzHPm9/?utm_source=ig_twitter_share&igshid=e6ttmnvug53 …",Tara LaValley
9330,hilltop mall ca thu nov th pm forecast tonight smoke lo friday sunny hi,0.1486276027874365,0.14979054077990475,0,Hilltop Mall CA Thu Nov 8th PM Forecast: TONIGHT Smoke Lo 40 FRIDAY Sunny Hi 71,"Hilltop Mall, CA"
9332,folsom ca thu nov th pm forecast tonight smoke lo friday smoke hi,0.15112651711769481,0.15168992499737255,0,Folsom CA Thu Nov 8th PM Forecast: TONIGHT Smoke Lo 41 FRIDAY Smoke Hi 71,"Folsom, California"
9333,winter storm actually fire storm east st ave mangrove day utter destruction chico buttecounty campfire calfire chico california,0.14096520314071803,0.15128557854611296,0,"What should be a winter storm is actually a fire storm.  East 1st Ave @ Mangrove.  A day of utter destruction.  #chico #buttecounty #campfire #calfire #530 @ Chico, California https://www.instagram.com/p/Bp8M2yzH5zu/?utm_source=ig_twitter_share&igshid=ozdmpb3ksmaz …",MK Starks
9335,thecushcenterfo would like send condolence family victim borderline bar grill tragedy california thismuststop,0.14180866369337067,0.14391388523145052,0,@TheCushCenterfo would like to send our condolences to the families and victims of the Borderline Bar & Grill tragedy in California  #thismuststop … https://www.instagram.com/cushcenter/p/Bp8La5RBJ9e/?utm_source=ig_twitter_share&igshid=uxdjem9bk45a …,TheCushCenterforLear
