latitude,longitude
39.99111668,-121.7843263
39.22159697,-121.7544633
39.65652388,-121.662478
40.24826166,-121.8129361
39.18946881,-121.6785443
39.79390213,-121.6328356
40.04027162,-121.7248028
39.89683681,-121.7299828
39.4044448,-121.660845
39.75409186,-121.7981525
39.74997644,-121.7774779
39.38974887,-121.7813992
39.55454804,-121.764777
39.17024528,-121.7883776
39.72423532,-121.6685709
39.7548836,-121.6920702
40.03228021,-121.7388142
39.792463,-121.7343578
39.22105182,-121.7461909
39.79471984,-121.7033548
40.0877158,-121.8022023
39.85949254,-121.7439898
38.83415491,-121.654886
40.15415583,-121.7648582
39.10681492,-121.7877268
38.98010919,-121.764464
40.22673851,-121.7427989
38.99480266,-121.7457906
40.19496712,-121.6517356
39.86915089,-121.8027675
39.51533887,-121.6423041
39.65004648,-121.7596536
39.80220298,-121.6975656
39.17208038,-121.6722704
39.82217243,-121.7988511
39.97499688,-121.706033
39.38000623,-121.6472874
39.41643251,-121.759058
40.05403403,-121.7026858
39.8731794,-121.6874811
39.65476684,-121.7185579
39.8862206,-121.7439349
39.08262212,-121.8119704
39.04639977,-121.7761769
39.52840093,-121.6585066
39.07726152,-121.6360784
39.53807699,-121.7992584
38.98683892,-121.6714637
40.13152209,-121.7369577
38.96634316,-121.8046009
39.30415255,-121.7946006
39.55734014,-121.7471114
39.59064347,-121.7750938
40.17015197,-121.6486595
38.97311569,-121.7210333
39.2732058,-121.6741557
39.30080676,-121.646696
39.44875614,-121.669444
39.66295725,-121.6950543
39.29259861,-121.7348127
40.05943291,-121.7718547
39.47475735,-121.6935675
39.5096663,-121.6943664
39.54655229,-121.796502
39.9881607,-121.7936261
39.31443628,-121.7352778
39.05309414,-121.6664034
39.20482142,-121.652097
39.46707777,-121.7568888
39.01741198,-121.7627447
39.23924077,-121.7221933
39.1476375,-121.7301418
39.64777352,-121.6474868
39.45477916,-121.6909942
39.56603369,-121.6964022
39.92380231,-121.7221309
38.7781168,-121.8044967
39.29790034,-121.6396518
38.93739942,-121.6630561
39.3902968,-121.6678536
39.91502382,-121.7522773
39.26682149,-121.8049944
39.28774043,-121.7439566
39.77630519,-121.7766525
39.49145551,-121.6653526
39.04402336,-121.7067481
39.69391662,-121.7343583
40.0118505,-121.768943
39.8662515,-121.674536
38.82662966,-121.7926759
39.41699602,-121.8140378
40.24836629,-121.7866722
39.78792729,-121.7326659
39.42783115,-121.716248
39.32115831,-121.6966738
39.66436606,-121.7243887
39.01370522,-121.7609614
39.17040374,-121.7305006
40.03697233,-121.7465371
40.19871385,-121.7253558
39.00178807,-121.6347696
38.77915574,-121.6665917
39.53203224,-121.7318454
39.89480482,-121.8150013
40.11194681,-121.7018539
38.79569058,-121.7286329
38.8194789,-121.6458805
40.10889646,-121.7589971
39.50715807,-121.7637768
39.71767785,-121.7857326
39.61541927,-121.7915056
39.72448875,-121.7398684
40.00701929,-121.7233059
40.21043838,-121.7158583
39.92163202,-121.8148965
39.58617647,-121.7552464
38.90686375,-121.6657434
39.21174688,-121.7530497
39.8037864,-121.6512121
39.23470411,-121.6896072
39.91602531,-121.6417865
39.30217862,-121.7637571
39.47349844,-121.7894869
39.90863223,-121.7895071
39.12663012,-121.7671348
38.87158331,-121.7627598
39.68600602,-121.8164833
39.07467097,-121.7955979
39.32176127,-121.7372056
39.72664676,-121.7065137
39.8751986,-121.7992665
39.97853792,-121.7309383
38.76135432,-121.7929212
39.43702191,-121.7469303
39.93714731,-121.7754493
39.60151033,-121.6898933
40.14111709,-121.7887386
39.02233124,-121.6663947
40.03770307,-121.7948283
38.88257771,-121.7745751
40.02902042,-121.702239
38.98146968,-121.8176867
40.1790003,-121.6634435
38.76589682,-121.8189491
38.89453473,-121.8080695
38.77293522,-121.638204
39.05750031,-121.8066674
39.67589254,-121.6484469
40.15849565,-121.8091263
39.3567826,-121.809516
39.94496983,-121.7621708
39.20025958,-121.8093034
38.91159356,-121.7204898
39.46595794,-121.7965493
39.25981943,-121.6938236
40.1158273,-121.6481003
39.61626266,-121.7018576
39.65695471,-121.7321192
39.61756633,-121.6393623
39.0000157,-121.6559227
39.71448787,-121.7676535
38.98402551,-121.6886245
40.06013588,-121.6702205
39.79043249,-121.7179261
39.59881166,-121.7033481
39.86861754,-121.6494215
38.80609374,-121.7490174
39.92172404,-121.6979344
39.88649754,-121.7275883
39.12132703,-121.7915639
39.44803908,-121.8088851
39.29913351,-121.7499252
39.84662315,-121.691452
38.90126167,-121.7695464
39.36478397,-121.807341
39.06991548,-121.7598045
38.88679099,-121.6745184
39.90170714,-121.6716151
39.76684469,-121.7041344
39.66461631,-121.7186423
38.89951846,-121.6927866
38.92220965,-121.6619378
39.91991405,-121.8090903
39.78204679,-121.7665629
39.53634214,-121.7838648
40.16844191,-121.6827091
40.09967057,-121.8065865
39.95244638,-121.7935435
39.47280612,-121.6937466
40.148667,-121.692531
40.08158725,-121.8190005
38.9561934,-121.7006292
39.55451694,-121.6323173
39.90655905,-121.6509649
39.47308116,-121.7004059
38.95631965,-121.7558464
39.23925792,-121.7260103
39.03119202,-121.7697665
39.1216291,-121.642426
39.4886958,-121.7884285
39.9295054,-121.671115
39.14197964,-121.6469292
39.24154938,-121.8112266
39.9881927,-121.6439946
39.20741996,-121.7920394
39.83304752,-121.7897586
39.42768206,-121.7040723
39.4415099,-121.6940675
39.99162955,-121.7365433
39.02862443,-121.7048658
39.52627502,-121.7028563
39.44020423,-121.6363244
40.24894216,-121.7659006
39.78838377,-121.7102983
39.66746222,-121.7039395
39.57538848,-121.6950181
40.09086182,-121.7754945
39.40741629,-121.6981582
38.96752784,-121.6336737
39.61591981,-121.6511169
39.88411022,-121.7299348
39.93873043,-121.7939979
38.84259441,-121.6509689
39.6535485,-121.7284753
39.6203792,-121.7996782
39.72321504,-121.8062909
39.45875104,-121.7113305
40.1013726,-121.7129252
39.42681993,-121.7596357
38.8466586,-121.7222647
39.40520224,-121.715721
39.83218028,-121.71534
40.02864664,-121.7063125
39.09913571,-121.6316619
38.77012945,-121.6939684
38.96237956,-121.6363944
39.30189386,-121.6693338
39.08162503,-121.7817313
39.77710659,-121.6704127
39.33198259,-121.7552203
39.45329346,-121.6789174
40.01465477,-121.7486458
39.57701951,-121.7387422
39.51476277,-121.7967334
39.08397563,-121.7154728
38.92113328,-121.8086964
38.85414993,-121.7496857
39.86571925,-121.7831083
38.81675692,-121.7330297
39.06159007,-121.8046598
39.63265039,-121.7815811
39.97730179,-121.7238352
40.17160867,-121.7190178
39.2803919,-121.8162064
39.64685593,-121.8084225
39.72883891,-121.6949134
39.50435067,-121.7916227
39.29321173,-121.6650035
39.67948113,-121.6906816
39.85564006,-121.7240137
39.9219245,-121.681228
39.12681361,-121.700567
40.05702884,-121.6392788
38.8321708,-121.6424571
38.87201152,-121.8174328
38.91079263,-121.7253326
38.90110128,-121.8131986
39.13481007,-121.8103936
38.98162739,-121.7311374
39.9620552,-121.7092642
39.86446978,-121.7774646
40.2284632,-121.7618895
39.91526355,-121.7136139
40.17034026,-121.731458
38.90307557,-121.6424915
39.28526207,-121.7986797
40.1842568,-121.704975
39.5866701,-121.8091323
39.99313106,-121.7396999
39.10490104,-121.735524
38.90694465,-121.6630178
40.02811941,-121.7371725
38.92315435,-121.8033091
39.3891406,-121.6719012
39.74597478,-121.7346082
39.07428584,-121.6730629
39.52862498,-121.8016866
39.30309332,-121.7057673
39.96802614,-121.7050629
39.21097802,-121.8163465
40.08129508,-121.7191459
39.89090928,-121.8079037
39.66025608,-121.7981429
39.7593173,-121.6376731
39.36937023,-121.6837965
39.76823644,-121.7633638
39.3713008,-121.6570229
39.65260042,-121.774362
39.24266689,-121.8138869
39.52482698,-121.7656867
40.11880356,-121.7547757
38.8648621,-121.636141
39.90272106,-121.6655276
39.18132856,-121.6517998
39.14013852,-121.7522892
39.87098362,-121.7669477
40.21725665,-121.7111051
39.54926907,-121.7975381
40.10256834,-121.6587922
39.39367451,-121.6566666
39.33445493,-121.6583249
39.9525719,-121.7775701
38.88497548,-121.6958562
39.61855114,-121.7740382
38.90215448,-121.6902339
39.95141858,-121.7312942
38.97161831,-121.6948092
39.55476745,-121.8090333
39.16267073,-121.6479907
39.69725717,-121.7918418
39.21171954,-121.7946381
39.6912475,-121.8005607
39.62627028,-121.8111337
39.32763521,-121.6681429
39.34573381,-121.7460156
39.17274484,-121.697589
40.22886038,-121.7895649
39.01800961,-121.7096648
38.92501693,-121.6846671
40.18733273,-121.6662141
40.21084108,-121.6644156
39.71287155,-121.7826709
38.86440974,-121.6867529
39.78915627,-121.6689898
39.02722424,-121.7136933
39.80023624,-121.7366464
39.8827159,-121.7094526
39.93554483,-121.6568542
39.38663156,-121.7103882
39.73602146,-121.6578771
39.77729422,-121.6441782
38.99716998,-121.798976
39.96584802,-121.8039999
40.2190784,-121.7160672
40.11232531,-121.7757172
39.78178673,-121.6986032
38.97489794,-121.7595981
39.4085151,-121.6896737
39.153133,-121.664397
38.85385642,-121.7312953
39.16517701,-121.7515158
38.94353037,-121.647992
39.18885816,-121.7848671
39.71379278,-121.665701
39.08316295,-121.7466038
39.00829346,-121.730814
39.18815642,-121.6823177
39.44828181,-121.6562275
40.14456023,-121.6506446
39.03354958,-121.8154587
39.6063845,-121.7110223
38.97189908,-121.7767951
39.00483736,-121.6801332
39.18525793,-121.6401661
39.94027824,-121.6733573
39.42174301,-121.7955779
39.63849807,-121.64018
39.33864822,-121.6370683
39.23938918,-121.6755765
38.82221181,-121.718857
39.85118644,-121.7696547
39.98780965,-121.6359981
38.79881132,-121.6669581
39.51953008,-121.7834936
38.99137319,-121.7743922
39.06111881,-121.6826435
39.23098322,-121.6303578
39.64072247,-121.728043
38.84083601,-121.7516185
38.86345522,-121.7927429
40.17828207,-121.7153441
39.71331588,-121.6695863
39.51960194,-121.7042682
39.6335212,-121.6704897
39.54509468,-121.7124265
39.37595734,-121.6693909
39.57693018,-121.640487
38.83728298,-121.73226
38.87665229,-121.7340412
39.89256936,-121.7617251
38.8969109,-121.693742
39.84220618,-121.8010865
40.09591006,-121.7980862
39.49487893,-121.7919596
39.60931741,-121.6893219
39.35074287,-121.8001288
39.08198689,-121.68204
38.83811059,-121.7558019
39.07852997,-121.7109313
39.73534007,-121.7343617
40.04371813,-121.7114886
39.12795474,-121.6986837
39.44987694,-121.7769634
38.99203938,-121.6659689
38.89204427,-121.6598919
39.98721952,-121.7001839
38.9374004,-121.7745452
39.52824023,-121.779738
39.89965086,-121.7393831
39.26301036,-121.699878
39.32574367,-121.672633
40.0934081,-121.7734061
38.80447445,-121.7680637
39.98332535,-121.6611369
40.04212586,-121.8180012
39.5121821,-121.6998236
39.85197663,-121.8115948
39.81039757,-121.644613
39.24497734,-121.6922139
39.07790946,-121.6701816
40.1627753,-121.7558842
39.10969787,-121.6690564
38.97712539,-121.6635302
39.77459006,-121.7455417
38.88631682,-121.7118391
39.62952892,-121.75106
39.46986206,-121.7387501
38.82702145,-121.6361845
39.05201924,-121.7838608
39.54553395,-121.6919137
39.48301914,-121.814456
39.00720179,-121.7509624
39.81560856,-121.729209
39.03667247,-121.638077
39.5298641,-121.7567475
39.46877213,-121.6303927
39.21599901,-121.7190475
39.15157137,-121.680518
39.02345057,-121.7603103
39.83735909,-121.6710751
39.57567371,-121.6780111
39.55560007,-121.8123704
40.09373998,-121.7972874
39.75261803,-121.8001477
39.56897726,-121.6586682
39.60184296,-121.6564394
39.15036221,-121.6652949
40.06182229,-121.6739993
40.23149872,-121.7333
39.92755121,-121.6558648
40.22578439,-121.6339387
39.99305596,-121.7522167
39.35067977,-121.7342645
39.97888679,-121.7388733
39.6430085,-121.6438214
39.32843933,-121.7607757
39.6027236,-121.7687214
39.45940446,-121.7321833
39.76638915,-121.6556785
38.76543931,-121.7024842
38.7919625,-121.6446068
38.76432816,-121.632184
40.12738647,-121.7809421
39.54953374,-121.6922459
40.24352051,-121.8175814
38.89848402,-121.6520834
39.86892244,-121.699466
39.77495474,-121.7835521
39.11968113,-121.7345803
39.18498013,-121.6944608
39.22236354,-121.7929269
39.18673597,-121.7133473
39.2391456,-121.800808
39.04756797,-121.6766869
39.63884953,-121.7015272
38.86165861,-121.6384034
38.83254826,-121.6766057
39.47572184,-121.6415364
39.1124956,-121.7234888
38.86930006,-121.8053188
40.00426465,-121.7305323
39.87883113,-121.7235557
39.3717317,-121.6319447
40.02479252,-121.6776958
38.90250749,-121.6909872
38.93130966,-121.6676
40.06922984,-121.6685667
40.23999455,-121.6461107
39.30725696,-121.6642592
38.78146622,-121.8150542
39.24900518,-121.758752
38.90475331,-121.6643887
39.59420903,-121.6967034
39.68772919,-121.7031309
39.97079845,-121.7627484
39.87344604,-121.6990554
39.59360724,-121.6915392
39.01882659,-121.7931503
39.31967159,-121.6406937
38.9186654,-121.6775942
40.03661416,-121.7554878
39.72724973,-121.8090437
40.05153895,-121.6557378
39.76185151,-121.8142262
39.40493808,-121.7528424
40.05569201,-121.7181662
40.21823459,-121.8032088
39.73295833,-121.7310582
39.69898468,-121.8063411
39.87032662,-121.7041174
39.47711261,-121.6393264
39.14554759,-121.7551706
39.77672422,-121.7584489
39.62508234,-121.7531549
39.63782392,-121.8156334
39.63328264,-121.8182684
40.20935706,-121.7026684
39.7139253,-121.6307113
40.07067176,-121.8058506
39.62568672,-121.7065171
38.94553595,-121.7369598
39.75996116,-121.7464827
38.96876383,-121.8079259
40.04743057,-121.6540974
39.38497898,-121.7426536
39.09069008,-121.7056321
39.37375849,-121.7879148
39.96571774,-121.7464365
38.86910448,-121.7966123
39.711166,-121.6483571
39.06638698,-121.8120224
38.82685392,-121.755601
38.79913215,-121.6943522
39.22366291,-121.8013644
39.75099637,-121.693992
39.9885674,-121.673069
40.12767259,-121.7289927
38.81812399,-121.75383
40.15458327,-121.7972223
39.31198813,-121.6772975
39.72932987,-121.6571575
39.86763284,-121.6796307
39.83145833,-121.672867
39.76054622,-121.7724065
39.69711187,-121.6342356
38.77795081,-121.6883093
39.87696082,-121.7828131
39.62928781,-121.6797141
39.56879399,-121.7175335
38.79823157,-121.7827637
40.02099762,-121.6722858
38.9239042,-121.7613642
39.68222346,-121.7843548
39.4303204,-121.7090195
39.04647174,-121.6885258
39.81421755,-121.6354786
40.02295722,-121.6854864
39.82059303,-121.67402
39.18635992,-121.6679237
39.86458178,-121.691925
39.54108806,-121.7494748
39.12345669,-121.7625596
39.00934532,-121.6455946
39.64562915,-121.645616
40.24052351,-121.7989876
39.60429178,-121.6960068
40.13827571,-121.6862564
40.03459953,-121.6902869
39.58343763,-121.701762
38.80502937,-121.717643
38.7666796,-121.7000903
40.18076534,-121.7230391
39.63552108,-121.7218195
38.8622209,-121.6467773
39.32283828,-121.7341768
39.49661321,-121.6602233
39.36846281,-121.7057742
39.95341116,-121.6461042
39.90980705,-121.7558187
39.72640036,-121.6922043
40.04989271,-121.713323
40.01944693,-121.7695905
39.15287833,-121.7859181
39.71486698,-121.7198435
39.891481,-121.7209953
39.62377669,-121.6727547
40.19719023,-121.7006537
38.78781798,-121.8033997
39.86460525,-121.6953026
40.12629024,-121.6868092
39.31971368,-121.8117163
39.80921418,-121.6746135
40.0070615,-121.7586093
39.54824703,-121.7814781
39.92170396,-121.7699786
40.13391933,-121.7730832
39.1172639,-121.6602649
40.12321639,-121.7966032
39.07660173,-121.780412
39.41431556,-121.7849199
39.42189593,-121.7727615
40.21894856,-121.7875895
39.52613405,-121.8081506
39.7905979,-121.6644073
39.13700888,-121.6678962
39.60672373,-121.6987636
40.14882873,-121.7578307
39.36371675,-121.6812514
39.70328606,-121.6431672
38.81289385,-121.7157556
39.05971913,-121.6590548
39.25801686,-121.678639
39.61786305,-121.6435976
39.366781,-121.6393735
40.02779736,-121.7670156
38.76809776,-121.6825157
39.43694991,-121.7190806
38.82484729,-121.751068
39.14717379,-121.7201863
40.08638025,-121.6336867
39.25095006,-121.8034928
39.43929496,-121.7091548
38.97044332,-121.6421831
39.91798328,-121.8187282
39.9496591,-121.6619115
39.00387572,-121.8139127
39.72865978,-121.7614538
40.2205073,-121.6953316
40.20504917,-121.631383
39.24315226,-121.708422
39.53379183,-121.668758
39.22298337,-121.6731992
39.59063829,-121.814656
39.32785566,-121.6909928
39.87843457,-121.8092127
39.4654327,-121.7902004
39.29168566,-121.6826923
39.80788447,-121.7902995
38.8450176,-121.66409
40.05758631,-121.6629753
40.24944728,-121.7039652
39.20829871,-121.8054354
38.99494454,-121.7938676
39.76419544,-121.6953245
38.80458597,-121.7842165
39.42559305,-121.6408402
38.76364667,-121.6684608
39.808117,-121.6964888
38.9182122,-121.632537
39.10419356,-121.6360396
39.43510599,-121.7316061
40.01223785,-121.6509723
39.87701426,-121.7437867
39.60048881,-121.7091044
38.8502423,-121.769458
39.86244961,-121.7909776
39.48695389,-121.7401753
39.83626557,-121.664744
39.37834461,-121.6905864
39.94126385,-121.7725353
39.33123572,-121.812987
39.69934201,-121.757363
39.28585586,-121.8171233
40.03972189,-121.7428692
39.47807525,-121.8059202
40.05992963,-121.7648909
38.92588334,-121.7568367
38.9744976,-121.8130522
39.38736329,-121.6812697
39.1110662,-121.692336
39.48097686,-121.7043888
39.18356758,-121.6617902
39.59015431,-121.7647275
39.45591536,-121.7573084
39.87553066,-121.7742273
39.7653624,-121.648838
39.42040002,-121.6359497
39.84696776,-121.6968118
40.19743967,-121.7467172
39.4994886,-121.6368235
39.25607017,-121.7900744
39.8977072,-121.7326172
39.26814179,-121.6541008
39.95159049,-121.6940507
39.37392302,-121.755175
39.18344121,-121.7089909
38.84928355,-121.7044784
39.88161459,-121.7142614
40.05009032,-121.6763897
39.83442026,-121.7540059
39.28012316,-121.7840054
39.76033876,-121.6965328
40.18501826,-121.7704133
39.29433169,-121.6891228
39.75021574,-121.7987436
39.72458325,-121.7631296
38.9357875,-121.7514135
39.98595231,-121.6713691
40.1516635,-121.7652239
39.90362846,-121.7549861
39.34730333,-121.8005146
39.00476875,-121.7076473
39.17405836,-121.6854936
39.61267792,-121.7324865
39.80773454,-121.7520293
39.5520116,-121.7781765
39.29494967,-121.6548667
40.11006475,-121.7414439
40.20297791,-121.7085683
39.02151201,-121.8150101
39.73932258,-121.8037832
39.35699743,-121.7903011
39.19612974,-121.7165625
38.7935901,-121.8168408
39.54362573,-121.6542686
39.4960682,-121.7752567
40.18546848,-121.8070161
39.72378712,-121.6784543
40.165096,-121.6649764
40.0904232,-121.7429428
39.99149355,-121.6958366
39.81713058,-121.694823
39.4690574,-121.684378
39.73460462,-121.7080817
39.05925381,-121.8176975
39.21388029,-121.7636669
39.3345496,-121.7420477
39.35697157,-121.7777651
39.00418507,-121.775625
38.95768114,-121.793745
39.11701807,-121.6351555
39.05313664,-121.6789427
39.82795961,-121.7009408
39.02710006,-121.6609997
38.93324873,-121.6676383
38.95757705,-121.8195661
39.65095886,-121.7667154
39.25330553,-121.7674958
38.90077801,-121.7164094
39.83973886,-121.6546732
40.1679829,-121.7805891
39.25337558,-121.6351318
39.04389759,-121.7672322
38.98256173,-121.6312116
39.68759715,-121.6901239
39.28454572,-121.6426708
39.38304372,-121.6710053
39.91199573,-121.6349614
39.76794964,-121.7100903
38.87929873,-121.7984328
39.57003273,-121.7042087
39.03399889,-121.7336806
39.78728146,-121.7980069
39.66818218,-121.7365133
39.94180016,-121.7908025
39.91877162,-121.6429468
39.44520624,-121.7245058
38.8383403,-121.7252852
38.86501842,-121.8016531
39.93470722,-121.6988584
39.48945219,-121.722814
40.00889267,-121.7058818
39.72301123,-121.658004
39.51312811,-121.6540871
38.81419622,-121.6465568
39.54549697,-121.6686833
39.38780494,-121.727467
39.70737865,-121.7866387
39.21620873,-121.698952
40.19386424,-121.7751906
39.78310759,-121.7828711
39.943905,-121.7545101
40.20922463,-121.6825844
38.79190391,-121.6706591
40.01107538,-121.6860198
39.66924467,-121.6834848
38.82316894,-121.7076616
38.82941543,-121.7633361
39.43395155,-121.7051336
39.27934791,-121.6481121
38.78431963,-121.7285708
40.21896047,-121.6535523
38.93415075,-121.6889166
40.24494723,-121.6388871
39.49536058,-121.6890044
39.34418405,-121.8167073
39.12070939,-121.7689789
39.17449133,-121.798302
39.95931444,-121.6617297
40.14134802,-121.6913959
39.9335475,-121.8173056
38.94331056,-121.6555055
39.37421124,-121.7276678
40.15657037,-121.6862775
39.10703583,-121.7385584
38.86676976,-121.6325044
39.53262131,-121.783228
40.24002606,-121.6537968
38.85007813,-121.7937565
39.55022664,-121.6691171
39.22000789,-121.652433
39.67709721,-121.7204681
38.85809183,-121.6788911
39.58383793,-121.7200922
39.34905831,-121.7500761
39.14932987,-121.7215412
39.13361535,-121.7752797
39.67878239,-121.7527615
38.87298876,-121.8007322
38.98809483,-121.7741122
39.00657707,-121.811634
39.83177543,-121.6626492
40.10270108,-121.646345
39.66656143,-121.6547547
39.2976938,-121.6788503
39.07637748,-121.6426711
39.67997999,-121.6554921
38.77002482,-121.6574522
40.12065475,-121.7514072
39.14709305,-121.8141849
39.03996707,-121.7291299
39.57915183,-121.6981441
39.28148284,-121.6896653
39.42906016,-121.6413917
39.33114187,-121.736149
39.00793562,-121.7398523
39.3415804,-121.6461971
39.63126611,-121.7876107
39.29824749,-121.6728615
39.73604163,-121.686727
39.97748275,-121.8092707
39.39346956,-121.6978885
40.0584682,-121.7390316
39.46716273,-121.6691215
39.2049417,-121.6544043
38.8377744,-121.6656613
40.11260982,-121.7668857
38.79629008,-121.7052334
39.58587565,-121.8103039
39.39986548,-121.6891156
39.2476766,-121.7186525
39.13194858,-121.6373012
39.93050185,-121.7809311
40.16523009,-121.6475156
39.19902771,-121.6449197
39.46831672,-121.709897
39.28011268,-121.7335697
38.82115443,-121.6605052
40.0101463,-121.6478795
39.04646584,-121.6601922
39.14012998,-121.7613783
39.80914176,-121.8033962
39.04197094,-121.751161
39.12555279,-121.8131596
40.03602329,-121.6880633
40.07947135,-121.7297696
39.06089109,-121.7630187
39.54640938,-121.8019956
39.28527887,-121.6300237
39.66920827,-121.7962178
39.91990628,-121.7341705
39.73771834,-121.7465089
39.97177553,-121.6742206
39.66739589,-121.6802507
39.3017058,-121.7317234
39.22486511,-121.7156128
39.55224925,-121.6873107
39.00284428,-121.6641505
39.69746985,-121.6572022
38.94032405,-121.7027479
39.70668811,-121.6711506
39.90878927,-121.7795899
39.12345174,-121.7279514
39.71461417,-121.7134842
38.81190715,-121.7651327
39.56744637,-121.6306398
40.23357317,-121.677899
38.79027907,-121.7485583
39.74605548,-121.722168
39.94927961,-121.7153838
39.5548781,-121.678296
39.90492593,-121.7106236
39.79973253,-121.7167516
39.01422761,-121.6797803
39.83506799,-121.7071167
38.99707835,-121.7057191
39.03278559,-121.6576747
39.87376909,-121.7840067
40.03378838,-121.7109762
39.59730846,-121.7172745
38.90981565,-121.7477524
39.67536955,-121.7606719
40.12475515,-121.7604379
39.66402371,-121.8061951
39.57905958,-121.6820456
39.24948071,-121.7027479
39.08489206,-121.8049237
38.93528835,-121.7530783
40.18579554,-121.6582592
38.87238212,-121.6339547
39.70909605,-121.7193125
38.78007474,-121.6792554
39.21062393,-121.7877096
39.91523203,-121.7744885
39.86823507,-121.6444548
38.92975546,-121.7990373
39.84035476,-121.8023028
39.82765111,-121.7651175
40.01462146,-121.6605068
39.91615038,-121.8119668
40.22000795,-121.6973661
40.19692358,-121.7328457
38.80145024,-121.7536818
40.06703591,-121.8029141
38.87393134,-121.8038616
39.77212279,-121.6997459
40.13729456,-121.7368148
40.22468306,-121.6316461
39.40055214,-121.8103585
38.83616841,-121.6955343
40.11333751,-121.7055875
39.89541448,-121.6774876
40.00177707,-121.7583799
39.04007687,-121.7555114
40.2213127,-121.648955
39.52909093,-121.7474508
40.19606768,-121.8140587
39.86998339,-121.7459373
39.50126954,-121.7053165
39.4313832,-121.6574906
39.64958135,-121.7173888
39.51881165,-121.7457112
39.98075507,-121.7058486
39.03543157,-121.6841265
39.55959766,-121.6702859
39.65191059,-121.7130321
39.55836972,-121.7730325
38.86029121,-121.7968723
39.82208625,-121.6688422
39.55227193,-121.7782709
40.17605013,-121.7607751
38.84657333,-121.7688965
39.58804452,-121.6637951
40.21844785,-121.7954226
39.95246852,-121.6937842
39.76076821,-121.7747536
39.16983119,-121.773722
39.50651904,-121.7410862
39.89522237,-121.674297
40.15645815,-121.7183123
39.82741168,-121.816026
39.22113688,-121.7867779
39.05878121,-121.717058
39.78614612,-121.7812882
39.06418493,-121.6938191
38.95155729,-121.6739085
39.47051622,-121.7248433
39.61459699,-121.6492752
39.37609243,-121.7568345
39.5113052,-121.7964316
39.547792,-121.7232326
38.84067204,-121.6725731
39.56141948,-121.7968363
39.18868229,-121.7772622
39.77513634,-121.7669081
39.86679583,-121.7108107
39.48443174,-121.7232318
39.58171497,-121.6309014
40.00594959,-121.7252797
39.62186102,-121.7065719
40.18256881,-121.7045418
39.94990041,-121.6816345
39.8337332,-121.8091275
39.83083079,-121.8063313
38.78480986,-121.8144969
39.46578163,-121.6951862
38.84132556,-121.804021
39.62090672,-121.6381717
38.8490081,-121.8199672
39.09127137,-121.6624858
39.07073902,-121.7509861
39.0223362,-121.7286715
39.95724927,-121.7905521
39.62765672,-121.7843244
39.50095716,-121.7049941
38.90222068,-121.6525993
38.76600821,-121.6560625
39.96085027,-121.7017383
39.06498288,-121.6423938
40.00890777,-121.718022
39.74295103,-121.7877786
39.82560397,-121.7709608
39.3879197,-121.6444999
38.9210399,-121.7326633
39.12214239,-121.6884285
39.75463576,-121.6734157
39.52018624,-121.7838805
39.96299634,-121.6531681
39.78672522,-121.6302884
39.82378097,-121.7331894
40.23768349,-121.7623026
39.64320828,-121.6722452
39.40230278,-121.7590179
39.08290425,-121.733988
39.37185084,-121.7850079
40.18165585,-121.8127135
39.66490845,-121.6726305
39.87731239,-121.6526617
40.21070997,-121.6601643
39.14461678,-121.6577152
38.87191906,-121.8182087
39.69134738,-121.6670132
39.41959069,-121.7371079
39.16850423,-121.6960794
39.17348714,-121.6308311
39.83218739,-121.7053687
39.78319703,-121.7276734
38.94579151,-121.6344902
40.24786963,-121.7813882
38.97391257,-121.6509072
40.21415667,-121.6408603
39.08604435,-121.6715177
38.77996587,-121.7931942
40.21963218,-121.8070486
38.98220043,-121.8131833
39.59768802,-121.8163184
39.40684901,-121.7570895
40.11631779,-121.8198345
39.94712707,-121.6523057
38.80353486,-121.8091359
39.66315666,-121.7869659
39.16853749,-121.7030543
38.85784674,-121.747798
39.45342729,-121.6486406
39.32007104,-121.7625138
39.80640783,-121.7550736
38.82633959,-121.679813
38.93085889,-121.7199673
39.95192444,-121.6599315
39.43889088,-121.7437794
39.56802305,-121.7074907
39.90072235,-121.7179464
39.59196375,-121.6624394
39.68778011,-121.7210733
39.60262849,-121.7146356
38.81504337,-121.717601
40.21363558,-121.7204972
40.24307156,-121.7090144
39.25265336,-121.7069855
40.13965102,-121.6938344
39.43074898,-121.7741198
39.22420549,-121.7429501
39.76218955,-121.7290198
39.21499988,-121.7139976
39.06782625,-121.6967815
40.22971392,-121.639415
39.33069565,-121.7022589
40.18047154,-121.6521017
39.55975292,-121.649292
39.16819303,-121.7291743
38.87510416,-121.7868467
40.08622558,-121.6347887
39.68499624,-121.7470244
39.32007642,-121.6798848
39.00445473,-121.7209157
39.75578903,-121.8158554
39.68969229,-121.80346
39.77238054,-121.7109906
39.84002908,-121.789155
39.52401527,-121.7162605
39.06434659,-121.6832902
40.20769522,-121.7187487
39.46539104,-121.7665072
39.7533709,-121.6972879
38.78455998,-121.8194755
39.84789891,-121.6729157
40.03049592,-121.7881342
40.20602888,-121.7908266
39.93723295,-121.7491453
39.21843267,-121.7953992
39.1825081,-121.7602327
39.25101887,-121.6634096
39.32738991,-121.735601
39.90347083,-121.7432966
39.54632783,-121.7851066
38.83661754,-121.6877662
