,tweet,lat,long
357,"PUBAST - PUBLIC ASSIST at 900 BLOCK OF W BURNSIDE ST, PORTLAND, OR [Portland Fire #RP18000092688] 02:20 #pdx911",39.760800551428225,-121.70178117307594
358,"MED - MEDICAL at 1200 BLOCK OF N ANCHOR WAY, PORTLAND, OR [Portland Fire #RP18000095790] 03:50 #pdx911",39.85645039879573,-121.57252909654804
359,"Singed, scared but rescued by Nevada County Fire Department after the #campfire raced through his neighborhood. @ Magalia, California https://www.instagram.com/p/BqD19SegeLu/?utm_source=ig_twitter_share&igshid=z9nkcjzhebir …",39.838094699459575,-121.52357297538894
360,"Meet Chico and Chunk our new foster sons, saved from the fires in the Central Valley. They are near the age of adoption and are too sweet, check my feed for more action videos! If you are… https://www.instagram.com/p/BqHEQoynCfs/?utm_source=ig_twitter_share&igshid=e5565nd7xmo5 …",39.87288275109396,-121.44626966557718
361,"MED - MEDICAL at 7700 BLOCK OF SE WASHINGTON ST, PORTLAND, OR [Portland Fire #RP18000095675] 16:39 #pdx911",39.797738797781506,-121.51914012789335
362,"So we’re doing this again...
#califire #needrain #highwinds #everyyear #campfire #dangerousairquality @ Rohnert Park, California https://www.instagram.com/p/BqQfpYmhGfO/?utm_source=ig_twitter_share&igshid=er994opzeb8c …",39.7363074052314,-121.57353019261794
363,Watching in horror and texting my friends and family within the fire area. Thankfully all safely evacuated but many have no idea if their homes are still standing. Many said their parks… https://www.instagram.com/p/BqAr4XjgP87/?utm_source=ig_twitter_share&igshid=mipffs0zvndq …,39.830599691948045,-121.65875316118765
364,"No filter, just smoke from wildfires blocking the sun. @ Davis, California https://www.instagram.com/p/Bp-WolSnrEoan-vmzA9WNrZmFVdB4RT2aYxo5k0/?utm_source=ig_twitter_share&igshid=16bt4or6u25q1 …",39.77597038849414,-121.77207023255836
365,"Citrus, tropical. Nicely balanced NE style IPA. - Drinking a Smoke And Mirrors by @revisionbrewing @ Don’t Stand, Don’t Look  — http://untp.beer/s/c678326178 ",39.61818052729557,-121.61122458150723
366,"TA9 - TRAFFIC ACCIDENT - FIRE ONLY at N LOMBARD ST / N MACRUM AVE, PORTLAND, OR [Portland Fire #RP18000095575] 09:55 #pdx911",39.76826589368857,-121.62282063678028
367,"MED - MEDICAL at 1400 BLOCK OF SE 152ND PL, PORTLAND, OR [Portland Fire #RP18000094730] 08:08 #pdx911",39.731351844905404,-121.75805155969186
368,"MED - MEDICAL at 3500 BLOCK OF N INTERSTATE AVE, PORTLAND, OR [Portland Fire #RP18000095365] 14:28 #pdx911",39.791024779905904,-121.5993670096008
369,"Dense smoke advisory @ Folsom, California https://www.instagram.com/p/BqBPZ2MnHgd/?utm_source=ig_twitter_share&igshid=177fvcxbrnr1b …",39.7130254807274,-121.65172058968548
370,"MED - MEDICAL at 10000 BLOCK OF NE SANDY BLVD, PORTLAND, OR [Portland Fire #RP18000093855] 09:07 #pdx911",39.934605295331146,-121.59530267105669
371,Hanford CA Sat Nov 10th AM Forecast: TODAY Smoke Hi 73 TONIGHT Smoke Lo 36,39.76499842381301,-121.62259965850956
372,"This is happening right now in la. Thank God The fire isn’t  affecting North Hollywood. To Everyone that has been told to evacuate......PLEASE BE SAFE!!!!! @ Los Angeles, California https://www.instagram.com/p/Bp_SsMZniJe/?utm_source=ig_twitter_share&igshid=yfrk9g4giql8 …",39.716706355590546,-121.59516140667921
373,"MED - MEDICAL at 3500 BLOCK OF SE 33RD AVE, PORTLAND, OR [Portland Fire #RP18000095582] 10:25 #pdx911",39.917006099339204,-121.65840420787904
374,"Happy Friday! Probs not going to be outside a lot today as it’s v smokey from the fires. Hope everyone in CA stays safe 
.
.
.
#ca #happyfriday #fblogger #bblogger #lbloggers #usbloggers… https://www.instagram.com/p/Bp97cz2BxUd/?utm_source=ig_twitter_share&igshid=bd9gzu5smga2 …",39.72889107105631,-121.61256791826315
375,"MED - MEDICAL at 100 BLOCK OF NW 6TH AVE, PORTLAND, OR [Portland Fire #RP18000094219] 12:40 #pdx911",39.670519547038666,-121.75207911197944
376,"Car fire cleared from lanes in #Bonsall on 76 EB at Camino Del Rey, stop and go traffic back to E Vista Wy, delay of 8 mins #SDtraffic",39.711842514704564,-121.65082565060771
377,"No matter what good or bad happens to me, I’ll just dance it out. 
So I can get back on fire to my talk at #20booksto50k tomorrow in #lasvegas! 

#luanbyluci lbl.official #hungarianfashion… https://www.instagram.com/p/Bp6H1XcgN8r/?utm_source=ig_twitter_share&igshid=jbhnn4jdhfze …",39.7479980607729,-121.69414852828855
378,"MED - MEDICAL at 12600 BLOCK OF SE BUSH ST, PORTLAND, OR [Portland Fire #RP18000094023] 19:22 #pdx911",39.65582644590389,-121.51079372848352
379,"MED - MEDICAL at 13700 BLOCK OF SE POWELL BLVD, PORTLAND, OR [Portland Fire #RP18000096363] 02:00 #pdx911",39.78438200841776,-121.76533980825934
380,"Vehicle on fire in #Lakewood on I-5 NB at WA-512, stopped traffic back to Joint Base Lewis-McChord Main Gate, delay of 50 mins #traffic",39.8050727809475,-121.57295511924671
381,"The smoke is so bad, you can see it, smell it, and taste it. Be careful and safe, folks.
.
.
.
#sanfrancisco #sf #dalycity #bayarea #peninsula #norcal #northerncalifornia #health… https://www.instagram.com/p/Bp-b7LbBw1B/?utm_source=ig_twitter_share&igshid=1wfi1em39kgb9 …",39.90485511746796,-121.627207240565
382,"MED - MEDICAL at N MARINE DR / N FORCE AVE, PORTLAND, OR [Portland Fire #RP18000095128] 16:36 #pdx911",39.654178112944386,-121.65412284373615
383,"ALMAUD - AUDIBLE FIRE ALARM at 1500 BLOCK OF NW 14TH AVE, PORTLAND, OR [Portland Fire #RP18000096168] 13:25 #pdx911",39.77834256125795,-121.60139732116986
384,Back at it again in #thebay #sanfrancisco #hayward #california #foodtruck #chinatown #chinatownsanfrancisco #smoke #californian #californiafires 10 #cali #sanfranciscofood… https://www.instagram.com/p/BqX06mcFM2D/?utm_source=ig_twitter_share&igshid=1150lmxe10hk9 …,39.67984150354521,-121.50094262347388
385,"MED - MEDICAL at 2000 BLOCK OF NE RODNEY AVE, PORTLAND, OR [Portland Fire #RP18000096784] 15:32 #pdx911",39.69547544590889,-121.60151890300536
386,!! #woolseyfire closure !! road closed due to the woolsey fire. in #PointMagu on Pacific Coast Hwy SB before Las Posas Rd to Malibu Cyn Rd,39.722764798647226,-121.72195952366016
387,Daly City CA Sun Nov 11th AM Forecast: TODAY Smoke Hi 65 TONIGHT Smoke Lo 46,39.730148177763226,-121.6483269169995
388,"MED - MEDICAL at 8400 BLOCK OF NE HALSEY ST, PORTLAND, OR [Portland Fire #RP18000092776] 10:51 #pdx911",39.879923106510724,-121.62897800197617
389,"Leftovers and ART (that piece is made of old Argentinian pesos...)  donnalislejohnson   #ilovemyfamily @ Paradise Valley, Arizona https://www.instagram.com/p/Bqi9mRpHsLQ/?utm_source=ig_twitter_share&igshid=14fijn8fw9xn4 …",39.61966678052871,-121.59181434414208
390,King Harbor Beyond Paradise Pale Ale cans now available. https://www.beermenus.com/places/46832-ale-tales?b_id=266281&utm_content=beer-266281&utm_medium=serving-share&utm_source=twitter … @kingharborbrew #BeerMenus,39.747616682833794,-121.8032733353227
391,"More fires today. Even closer to home, no worries thanks the our awesome fire fighters, on our way back now, spent the day in SLO pic.twitter.com/B3q2mLnNH8",39.76957794942857,-121.63939779140452
392,"MED - MEDICAL at 1500 BLOCK OF N WILLIAMS AVE, PORTLAND, OR [Portland Fire #RP18000096448] 12:23 #pdx911",39.62677726655354,-121.64217283845841
393,"MED - MEDICAL at 3400 BLOCK OF N WILLIAMS AVE, PORTLAND, OR [Portland Fire #RP18000093735] 19:45 #pdx911",39.7452553557819,-121.45132386497988
394,"MED - MEDICAL at 1900 BLOCK OF SE WATER AVE, PORTLAND, OR [Portland Fire #RP18000092585] 18:01 #pdx911",39.870274288490265,-121.66632328553837
395,"MED - MEDICAL at 3200 BLOCK OF NE 83RD AVE, PORTLAND, OR [Portland Fire #RP18000094682] 00:27 #pdx911",39.88908518100437,-121.5591802670933
396,"ALMCOM - MONITORED COMMERCIAL FIRE ALARM at 2000 BLOCK OF N COLUMBIA BLVD, PORTLAND, OR [Portland Fire #RP18000095535] 07:26 #pdx911",39.80692491278997,-121.52911719556316
397,"MED - MEDICAL at 5800 BLOCK OF NE 15TH AVE, PORTLAND, OR [Portland Fire #RP18000093925] 13:51 #pdx911",39.84393914401561,-121.60269230743256
398,"Tonight there was a motion on the floor of the Lodge to donate $2,500 to the Paradise Elks Lodge #2026- the motion passed with flying colors!!

We then did a “March on the Pot“ and had one… https://www.instagram.com/p/Bqb8MrBlX0z/?utm_source=ig_twitter_share&igshid=e8h80for1xqh …",39.69995659150318,-121.64325629923952
399,"MED - MEDICAL at 7900 BLOCK OF SE 13TH AVE, PORTLAND, OR [Portland Fire #RP18000095979] 18:59 #pdx911",39.81098854643045,-121.62400364618792
400,"November 9, 2018 - Friday.                     I’m sharing these photos I took while walking today. But I’m not proud of this beauty. This is the cause of the fires currently happening in… https://www.instagram.com/p/Bp_cZ2Sj9gZ/?utm_source=ig_twitter_share&igshid=1bgf40kuzzpqt …",39.918037277160224,-121.61579642973328
401,"MED - MEDICAL at 2100 BLOCK OF NW KEARNEY ST, PORTLAND, OR [Portland Fire #RP18000093442] 18:08 #pdx911",39.78183032593224,-121.70233155994484
402,"#sanfranciscobayarea #sanfrancisco #baybridge #oaklandbaybridge #bayarea #sanfranciscobay #bad #airquality #smoke #smokeyair #campfire #CAwx #newnormal @ Treasure Island, San Francisco https://www.instagram.com/p/BqSFXVOlTQM/?utm_source=ig_twitter_share&igshid=1ntvzth8302sm …",39.75782096339826,-121.81661414695242
403,Bun from the fire oven @ Camas Country Schoolhouse Bakery and Store https://www.instagram.com/p/BqVz30VhEqS/?utm_source=ig_twitter_share&igshid=mk02tokaowpt …,39.84322181927732,-121.47506187427969
404,"MED - MEDICAL at 2900 BLOCK OF N WILLIAMS AVE, PORTLAND, OR [Portland Fire #RP18000092836] 13:59 #pdx911",39.70677449045677,-121.59137096406201
405,I’m thinking of a client we did an English garden for in Thousand Oaks a few years back. This is here garden. Prayers to everyone in the fire storm areas #takeamoment #alfordsgardens… https://www.instagram.com/p/BqATeK6FM_N/?utm_source=ig_twitter_share&igshid=z1fpb9n3a7ot …,39.7417652962566,-121.42584486693274
406,"MED - MEDICAL at 600 BLOCK OF SW PALATINE HILL RD, PORTLAND, OR [Portland Fire #RP18000095209] 22:37 #pdx911",39.71940095566286,-121.56873147013629
407,"MED - MEDICAL at 7100 BLOCK OF N MARYLAND AVE, PORTLAND, OR [Portland Fire #RP18000093856] 09:14 #pdx911",39.688449074367306,-121.76517978209654
408,"MED - MEDICAL at 1200 BLOCK OF NE 102ND AVE, PORTLAND, OR [Portland Fire #RP18000094929] 21:48 #pdx911",39.76879357505612,-121.64565891341007
409,"TA1 - TRAFFIC ACCIDENT - 1ST RESPONSE (FIRE & EMS) at NE GRAND AVE / NE LLOYD BLVD, PORTLAND, OR [Portland Fire #RP18000095113] 15:23",39.80347299554187,-121.64339288533816
410,"just cuz i want this shit on my feeeeeeeddddddd. swipe for brckhmptn and a fire ass old man!!  @ Napa, California https://www.instagram.com/p/BqQT3tXFIJu/?utm_source=ig_twitter_share&igshid=1cqv91qam5bpz …",39.900023520680044,-121.5698906606215
411,"MED - MEDICAL at 11900 BLOCK OF SE DIVISION ST, PORTLAND, OR [Portland Fire #RP18000092345] 20:11 #pdx911",39.754307670111096,-121.60570278744049
412,"Warming myself by the fire waiting on dinner #happythanksgivng  to everyone. @ Los Angeles, California https://www.instagram.com/p/BqgM0WKB6ce/?utm_source=ig_twitter_share&igshid=1h9a83od1p4pn …",39.8645576311942,-121.68646237915834
413,"MED - MEDICAL at 700 BLOCK OF SE 141ST AVE, PORTLAND, OR [Portland Fire #RP18000096327] 22:15 #pdx911",39.77447255991128,-121.48809582990737
414,"MED - MEDICAL at 8500 BLOCK OF N OSWEGO AVE, PORTLAND, OR [Portland Fire #RP18000097071] 15:35 #pdx911",39.652389644712,-121.80588244081831
415,Camp fire closure in #Chico on Skwy Rd Both EB/WB between Bruce Rd and Neal Rd #traffic http://bit.ly/Y31VAF ,39.73258512797991,-121.573041075991
416,"MED - MEDICAL at 1300 BLOCK OF NE 99TH AVE, PORTLAND, OR [Portland Fire #RP18000096099] 08:39 #pdx911",39.65591073930021,-121.71723480385977
417,"MED - MEDICAL at 3500 BLOCK OF SE FRANCIS ST, PORTLAND, OR [Portland Fire #RP18000096441] 11:48 #pdx911",39.762897390505664,-121.58126265787465
418,"Today’s ramsnfl 50/50 raffle, auction of game-worn jerseys, and awhitworth77’s salary this week will benefit The Conejo Valley Victims Fund and American Red Cross Southern CA Fire Relief.… https://www.instagram.com/p/BqDYV1ohoD8/?utm_source=ig_twitter_share&igshid=1xtkf4nluisb5 …",39.63818871999333,-121.4381926856338
419,"ALMCOM - MONITORED COMMERCIAL FIRE ALARM at 4900 BLOCK OF NE 6TH AVE, PORTLAND, OR [Portland Fire #RP18000094881] 18:41 #pdx911",39.94741796019042,-121.68198937704577
420,"Westlake fires #westlakevillage #woolseyfire @ Westlake Village, California https://www.instagram.com/p/Bp-voF8gz8r/?utm_source=ig_twitter_share&igshid=134epi0krm0ks …",39.599438022975995,-121.47614588953743
421,"MED - MEDICAL at 3900 BLOCK OF NE GLISAN ST, PORTLAND, OR [Portland Fire #RP18000092680] 01:37 #pdx911",39.661907617656716,-121.54614251083946
422,"MED - MEDICAL at 4100 BLOCK OF SE 82ND AVE, PORTLAND, OR [Portland Fire #RP18000095924] 14:11 #pdx911",39.64090744576152,-121.57477213371004
423,"Much, #latergram I’m actually posting to copy @angievelvet1976 this is from the parking lot at work yesterday. #nofilter this is from the smoke of the #paradisefire or one of the dozens… https://www.instagram.com/p/BqOFy6MFP5r/?utm_source=ig_twitter_share&igshid=1ewb3qc3senkm …",39.711356135358564,-121.70154522141577
424,"MED - MEDICAL at 8200 BLOCK OF NE PRESCOTT ST, PORTLAND, OR [Portland Fire #RP18000093784] 00:41 #pdx911",39.68790087311045,-121.59175155487465
425,Carmichael CA Sun Nov 11th PM Forecast: TONIGHT Smoke Lo 36 MONDAY Smoke Hi 66,39.65590296806813,-121.5805003490137
426,"MED - MEDICAL at 3500 BLOCK OF N WILLIAMS AVE, PORTLAND, OR [Portland Fire #RP18000093852] 08:54 #pdx911",39.60841355714248,-121.70012360653205
427,"MED - MEDICAL at E BURNSIDE ST / SE SANDY BLVD, PORTLAND, OR [Portland Fire #RP18000092870] 17:09 #pdx911",39.580593964790815,-121.57676764328444
428,Mmm thankful for my superfood breakfast  as work was busy...trying to get safety tips ready for our works crews that are dealing with recovery efforts for the fires. Had  vegan vanilla… https://www.instagram.com/p/BqKc1CUB-St/?utm_source=ig_twitter_share&igshid=19v0o9up27eg6 …,39.587957073039604,-121.66451835117704
429,"MED - MEDICAL at 4300 BLOCK OF NE MALLORY AVE, PORTLAND, OR [Portland Fire #RP18000093268] 03:37 #pdx911",39.82686405453849,-121.71794552302336
430,"Fire ripped thru Oak Park #oakparkca #woolseyfire @ Oak Park, California https://www.instagram.com/p/Bp-uXwTAHeb/?utm_source=ig_twitter_share&igshid=1d3996h7x100a …",39.78027965587852,-121.77250941594365
431,"MED - MEDICAL at 10500 BLOCK OF E BURNSIDE ST, PORTLAND, OR [Portland Fire #RP18000096790] 15:45 #pdx911",39.84664072544806,-121.64156764996227
432,"I'm at Paradise Printing in San Diego, Calif https://www.swarmapp.com/c/0nctsULiibR ",39.93950478614728,-121.67148309397056
433,"I'm at Paradise Tower - @troplv in Las Vegas, NV https://www.swarmapp.com/c/lC7MsaxIwHg ",39.65062402054206,-121.6992020389573
434,"MED - MEDICAL at 11600 BLOCK OF SW 35TH AVE, PORTLAND, OR [Portland Fire #RP18000093885] 11:24 #pdx911",39.77467155608032,-121.671344004291
435,It’s horrifying to see your city on fire and even worse to know that people are losing their homes and even lives. So many prayers for anyone affected by these tragic fires. Thank you to… https://www.instagram.com/p/BqAz6UChJAx/?utm_source=ig_twitter_share&igshid=1lq8idx91ozkd …,39.87682843586122,-121.55526087115273
436,"MED - MEDICAL at 2800 BLOCK OF SE TAYLOR ST, PORTLAND, OR [Portland Fire #RP18000092801] 12:14 #pdx911",39.76863459515557,-121.61069261689484
437,"Arrived at ORLAND FAIRGROUNDS, the first and most impacted of the Butte fire zone.  
Today they were going to be challenged in the breakfast department; thank you Baker Ben’s donuts… https://www.instagram.com/p/BqKmwBNBBw1/?utm_source=ig_twitter_share&igshid=10lonfxy7aa5m …",39.76025566095229,-121.7145380300088
438,"MED - MEDICAL at 4900 BLOCK OF SE HAWTHORNE BLVD, PORTLAND, OR [Portland Fire #RP18000093451] 18:53 #pdx911",39.61169242137787,-121.48111563416573
439,"MED - MEDICAL at 2800 BLOCK OF SE 35TH PL, PORTLAND, OR [Portland Fire #RP18000093531] 01:55 #pdx911",39.73550000258482,-121.76026748720577
440,Sneak peak at the new single on all platforms #SwiftHomicide #777Sounds #grrr #Stockton #fire #Mind #Clip #2018 #Tomorrow #Available #Spotify #Amazon #GooglePlay #ITunes #YouTube LINK IN… https://www.instagram.com/p/BqIubDmg23m/?utm_source=ig_twitter_share&igshid=1ohvmtu4l3sp4 …,39.81675065928175,-121.48800044749387
441,"MED - MEDICAL at 14100 BLOCK OF SE POWELL BLVD, PORTLAND, OR [Portland Fire #RP18000097023] 12:48 #pdx911",39.57389226602911,-121.59803441681605
442,A landscape filled with smoke. #sanfrancisco #campfire #smoke #flying #sfo #sky #airplanewindow #blue @ San Francisco Bay Area https://www.instagram.com/p/BqDw3VKgIbi/?utm_source=ig_twitter_share&igshid=1xbh2ejpqpnqo …,39.78218310347525,-121.42324916071631
443," Featured Photo: @nicktort

Give me a puffy jacket and let me warm my bones against the warmth of a handmade fire in the wilderness. That. Is. Free. .
.
.
#AwaketheSoul… https://www.instagram.com/p/Bp-XYw8nCGG/?utm_source=ig_twitter_share&igshid=zbiztm8v05kq …",39.75154122999978,-121.66029276582249
444,"MED - MEDICAL at 1100 BLOCK OF SW 11TH AVE, PORTLAND, OR [Portland Fire #RP18000092353] 20:56 #pdx911",39.84865537418761,-121.76417651914532
445,"Sunrise over Pepperdine, seen from our house, thanks to God’s grace & great fire fighters! I’m heading to the Indiana Christian Youth Conv. in Anderson to preach on selflessness. Saw… https://www.instagram.com/p/BqQCIW3nrF3/?utm_source=ig_twitter_share&igshid=2bbujaglc1f6 …",39.773654570493825,-121.58626456973944
446,"!! sigalert !! the road is closed because of a brush fire. in #Grapevine on I-5 NB at Smokey Bear Rd, stopped traffic back to Templin Hwy",39.92044026328371,-121.67592793219498
447,Weird #la #fires. are you going to watch me on #twitch #ninja teamninja docdisrespectlive nobody thinks you will. #fortnite #cod #pubg #nintendo #nintendoswitch #venicebeach #marinadelrey… https://www.instagram.com/p/BqBLjL5gyG1/?utm_source=ig_twitter_share&igshid=jm7b04o0gb2z …,39.67978445695693,-121.56496359324392
448,"MED - MEDICAL at 5300 BLOCK OF NE PRESCOTT ST, PORTLAND, OR [Portland Fire #RP18000094278] 16:35 #pdx911",39.73896855274012,-121.61252956771706
449,"MED - MEDICAL at 9700 BLOCK OF NE GLISAN ST, PORTLAND, OR [Portland Fire #RP18000096723] 10:35 #pdx911",39.746897466585935,-121.75615772762072
450,"MED - MEDICAL at 300 BLOCK OF NW FLANDERS ST, PORTLAND, OR [Portland Fire #RP18000095241] 01:47 #pdx911",39.758742030331284,-121.61973430919157
451,"ELEV - ELEVATOR RESCUE at SW 3RD AVE / SW ALDER ST, PORTLAND, OR [Portland Fire #RP18000096674] 05:44 #pdx911",39.82786467662205,-121.75002597300123
452,"Escape to the coast from the #CampFire. #norcal #cleanair #serenity #healing #jamescoufalik @ Fort Bragg, California https://www.instagram.com/p/BqNq51AhghE/?utm_source=ig_twitter_share&igshid=ne96aywbesvx …",39.734291372617456,-121.75999859109768
453,"MED - MEDICAL at 9100 BLOCK OF SE POWELL BLVD, PORTLAND, OR [Portland Fire #RP18000094301] 17:55 #pdx911",39.75070686611942,-121.60209888449884
454,"Lots of fire support coming in now into our smoking neighborhood @ Bell Canyon, California https://www.instagram.com/p/BqDR4BTA0TZ/?utm_source=ig_twitter_share&igshid=12u2yz6dsffeg …",39.94316317129337,-121.52765386663488
455,"MED - MEDICAL at 10700 BLOCK OF SE CHERRY BLOSSOM DR, PORTLAND, OR [Portland Fire #RP18000093913] 13:16 #pdx911",39.90269325659904,-121.61399680353657
456,"MED - MEDICAL at 2600 BLOCK OF N WILLIAMS AVE, PORTLAND, OR [Portland Fire #RP18000095111] 15:15 #pdx911",39.817360692767984,-121.77325705067528
457,"MED - MEDICAL at 4900 BLOCK OF NE MARTIN LUTHER KING JR BLVD, PORTLAND, OR [Portland Fire #RP18000093595] 09:48 #pdx911",39.76507714088211,-121.62490124601278
458,"My shipping department / fulfillment center AND co-packing facility for @PhilosophieMama is in Newbury Park where one of the fires started Thursday evening.  
I’ve been so… https://www.instagram.com/sophie.jaffe/p/BqAdKBRBc5y/?utm_source=ig_twitter_share&igshid=g41dfc9ad5hz …",39.82520319411413,-121.77859396275205
459,"Siting at a very unhealthy 244, San Francisco and other Bay Atea cities are choking from the Camp Fire. Please, please wear a  Prayers this ends soon. #shareyourmask calle24_sf @ San… https://www.instagram.com/p/BqOgZzIhMB7/?utm_source=ig_twitter_share&igshid=j85web2k5b5a …",39.75128872303932,-121.6146724076472
460,"MED - MEDICAL at 200 BLOCK OF NW 3RD AVE, PORTLAND, OR [Portland Fire #RP18000092731] 07:36 #pdx911",39.56979220081571,-121.57632969140785
461,"These photos should show how smokey things are from the Camp Fire in Paradise, heading to Oroville. The sun has been blocked out. 4 pm PST 11/10/18 2 hours or so away. @christaapaul… https://www.instagram.com/p/BqBSiqqlRza/?utm_source=ig_twitter_share&igshid=1p00o4jrait6p …",39.748055549092825,-121.51541381971413
462,"God Bless them the  fighters are angels @ Paradise, California https://www.instagram.com/p/BqH0XPJF7DM/?utm_source=ig_twitter_share&igshid=1p2gow7qskyjn …",39.749296582632056,-121.60299424507635
463,"In addition to being a veteran of the U.S. Air Force, Curtis Nelson was also born and raised in Paradise, CA and his hometown is decimated from an ongoing wildfire. His family is safe and… https://www.instagram.com/p/BqF3JXHjnzC/?utm_source=ig_twitter_share&igshid=1azdlhdiva4la …",39.702516961319425,-121.50899499097186
464,"MED - MEDICAL at 1800 BLOCK OF NE 66TH AVE, PORTLAND, OR [Portland Fire #RP18000093179] 19:58 #pdx911",39.679163507867905,-121.70611746308279
465,"HMINV - HAZMAT LEVEL 1 WITH NO FIRE/INJURY at 1000 BLOCK OF SE CESAR E CHAVEZ BLVD, PORTLAND, OR [Portland Fire #RP18000093891] 11:40",39.5535252353824,-121.5791618438664
466,"Happy Thanksgiving!  Finally breathing some fresh smoke-free after it rained air!  Everybody please stay safe! @ Rough and Ready, California https://www.instagram.com/p/BqfMD8phv6zzF3KyONvbrvhgInOqxwMXlFijz00/?utm_source=ig_twitter_share&igshid=1izepxts8upsl …",39.73760091095848,-121.67791596085152
467,"Glad I kept my fancy mask from my China days. #smoke #isthisbeijing ? #cafires @ San Francisco, California https://www.instagram.com/p/BqOgCmOFVLR-LzCLIUftD9GzwuQtEWsw5ABaYc0/?utm_source=ig_twitter_share&igshid=wzm4thtl2s7i …",39.81879450659905,-121.68348411840564
468,"Uptown Oakland had a post apocalyptic look from the Camp Fire @ Downtown, Oakland https://www.instagram.com/p/Bp_Zn9mhUfy/?utm_source=ig_twitter_share&igshid=fetgjsv7dlil …",39.83304392284089,-121.4664892827342
469,"The most beautiful Thanksgiving I have ever had! I have never volunteered on a holiday before but seeing what these fires have done, me & @katieannfish wanted to find a way to cook and… https://www.instagram.com/p/Bqk99apFZrS/?utm_source=ig_twitter_share&igshid=1anbu4e2u2cw …",39.788845193065406,-121.7343651061508
470,Full day assisting around the Woolsey Fire. @ Van Nuys Airport VNY https://www.instagram.com/p/Bp--0HSHYPK/?utm_source=ig_twitter_share&igshid=1mqtyni375q2a …,39.76085931250445,-121.70671342960337
471,"MED - MEDICAL at 6100 BLOCK OF SW BOUNDARY ST, PORTLAND, OR [Portland Fire #RP18000093436] 17:52 #pdx911",39.569427462401926,-121.62951485966671
472,"| QOTD |
•••••••••••••••••••••••••••••What sets your soul on fire? 
•••••••••••••••••••••••••••••
We are about 7 weeks away from the new year & something that has been heavy on my mind is… https://www.instagram.com/p/BqQDkkxnkAp/?utm_source=ig_twitter_share&igshid=19ei2potfc2cy …",39.74118956374231,-121.68223526321421
473,Today (like everyday) I am thankful for #Burlesque because it gave me a way to overcome my fear of fire by becoming one of the few sanctioned by mzsatansangel  to perform #firestassels… https://www.instagram.com/p/Bqfk8xrFxaQ/?utm_source=ig_twitter_share&igshid=1em8g68l9aht0 …,39.63575828971781,-121.77090777748907
474,Santa Clara CA Sun Nov 11th PM Forecast: TONIGHT Smoke Lo 40 MONDAY Smoke Hi 71,39.64089660691877,-121.63108780503764
475,"MED - MEDICAL at 300 BLOCK OF NE 11TH AVE, PORTLAND, OR [Portland Fire #RP18000093366] 12:49 #pdx911",39.67250241162505,-121.66966645459499
476,"MED - MEDICAL at NE 9TH AVE / NE HOLLADAY ST, PORTLAND, OR [Portland Fire #RP18000093684] 15:17 #pdx911",39.83251151839925,-121.6049988447643
477,"MED - MEDICAL at SE WOODSTOCK BLVD / SE 48TH AVE, PORTLAND, OR [Portland Fire #RP18000097017] 12:11 #pdx911",39.82896415577288,-121.76687273347832
478,"MED - MEDICAL at 8800 BLOCK OF N SYRACUSE ST, PORTLAND, OR [Portland Fire #RP18000095672] 16:30 #pdx911",39.90305324341962,-121.55685031665286
479,"HMINV - HAZMAT LEVEL 1 WITH NO FIRE/INJURY at 9600 BLOCK OF N COLUMBIA BLVD, PORTLAND, OR [Portland Fire #RP18000093675] 14:49 #pdx911",39.732429019747116,-121.61392842689787
480,"MED - MEDICAL at 5400 BLOCK OF SE 28TH AVE, PORTLAND, OR [Portland Fire #RP18000092971] 23:54 #pdx911",39.779433691816344,-121.45642457001944
481,"Cozy up on this leather couch by the fire, maybe add a pillow or two or this wood slice coffee table to really bring the home together this holiday season. #potteryworld… https://www.instagram.com/potteryworld/p/BqYdpkbnYK0/?utm_source=ig_twitter_share&igshid=6m6cxfqiz2gp …",39.71236011349533,-121.65939896169508
482,"MED - MEDICAL at 7000 BLOCK OF N LOMBARD ST, PORTLAND, OR [Portland Fire #RP18000094340] 20:04 #pdx911",39.808097771640384,-121.5498665795465
483,"MED - MEDICAL at 1000 BLOCK OF NW 10TH AVE, PORTLAND, OR [Portland Fire #RP18000096474] 14:26 #pdx911",39.708444293401016,-121.46723167968487
484,"MED - MEDICAL at 100 BLOCK OF NW 2ND AVE, PORTLAND, OR [Portland Fire #RP18000092677] 01:16 #pdx911",39.90796153041739,-121.6615856581897
485,"MED - MEDICAL at 2600 BLOCK OF SE 111TH AVE, PORTLAND, OR [Portland Fire #RP18000096339] 23:07 #pdx911",39.69971352948622,-121.64893725846048
486,"Praying for all my people out there who are dealing with these fires  if you need this kind of help please reach out to @CstyleTheBoss @ Los Angeles, California https://www.instagram.com/p/BqGV6l-HQqm/?utm_source=ig_twitter_share&igshid=btben6xmutt5 …",39.79657478872903,-121.67094125709404
487,Lake Natoma CA Sun Nov 11th AM Forecast: TODAY Hi 66 TONIGHT Smoke Lo 41,39.80462143021808,-121.57679005939757
488,"Bille Park in Paradise among the Redwooo
Paradise Lake “Paradise Lost”...we will never be able to replace what we had....and
we will never forget what the fire took away...hoping that some… https://www.instagram.com/p/BqfKYl4lj1U/?utm_source=ig_twitter_share&igshid=utzipryn4280 …",39.87231075915129,-121.57308593128668
