,tweet,lat,long
196,"I have seen it all!!!! a “firenado”?  

My family and I are safe, but I am educating myself on this region’s natural disasters!!!

From NOLA hurricanes to STL tornados to CALI fire… https://www.instagram.com/p/BqBBmWuFEtd/?utm_source=ig_twitter_share&igshid=16noxrpyv4q0f …",39.93083525808943,-121.63742149458281
197,"The British Airways Breach: How Magecart Claimed 380,000 Victims https://goo.gl/buwQGr pic.twitter.com/uZFHm0Sl4j",39.66479057628195,-121.51710597867451
198,Good to have cody_nolove stop by lifetimelagunaniguel for a workout while he’s here in paradise. How do you guys like my Black Friday outfit? @ Life Time Athletic - Laguna Niguel https://www.instagram.com/p/BqkY8MJlRef/?utm_source=ig_twitter_share&igshid=l0h9wt0ckjnn …,39.90165453455098,-121.71030546527722
199,I’m thankful that the South Bay is out of the way of the fires raging across the LA Valley right now. It allowed me to ride out without issue. But my thoughts and prayers are with all… https://www.instagram.com/p/BqDvrOrjne_/?utm_source=ig_twitter_share&igshid=iisil9x1yqil …,39.68265199098889,-121.58826536135912
200,"Stopping to smell the roses since driving north is delayed by fires. #roses #naturephotography #nofilterbeauty #rosa @ Upland, California https://www.instagram.com/p/Bp953-xnPgN/?utm_source=ig_twitter_share&igshid=1pvvsy4iq44a9 …",39.63903639864504,-121.56086644145785
201,"Apocalyptic fires, 55,000 acres burned, 5% cantained, over 260,000 thousand evacuees
.
.
#tonight #woolseyfire #socal #wildfire #nature #outdoors #naturaldisaster #california… https://www.instagram.com/p/BqEGGzHnGP0/?utm_source=ig_twitter_share&igshid=1ok6j8xx9hb32 …",39.6885465959146,-121.5688751072818
202,"Post apocalyptic vibes reentering reality in San Francisco. #karlthefog #campfire #marriottstrike @ San Francisco, California https://www.instagram.com/p/BqVpnojB7FR/?utm_source=ig_twitter_share&igshid=o4dnv4uk6gc8 …",39.7132003714588,-121.69143050941757
203,What a few days it’s been here in Cali .... Big shout out to All the Brothers & Sisters Firefighters  .. Always Ready to Serve  !!  #calfire #firefighters… https://www.instagram.com/p/BqEQM5cA_74_kW7Ptapnd1OGCK4CWMtY2uw-yQ0/?utm_source=ig_twitter_share&igshid=bgvozs9hrcse …,39.75812419166946,-121.63202634105872
204,Super smoky out from the fires @ Marina Green Park https://www.instagram.com/p/Bp9uGx6F89dru8cInfMaIvsZAAdBfRXzGByKEg0/?utm_source=ig_twitter_share&igshid=15dq2y6s984ef …,39.75402049878426,-121.56695948874213
205,Richmond CA Mon Nov 12th PM Forecast: TONIGHT Smoke Lo 49 TUESDAY Smoke Hi 69,39.62747497685904,-121.61955619950537
206,"current weather in Baldwin Park: smoke, 68°F
12% humidity, wind 3mph, pressure 1013mb",39.66705027788621,-121.56451246986988
207,Montebello CA Fri Nov 9th AM Forecast: TODAY Smoke Hi 76 TONIGHT Smoke Lo 46,39.62964393602775,-121.73383530333875
208,"2nd Vigil. 
GoFundMe: ""Sean Adler Victim/Hero @ Borderline""

#SeanAdler #SimiValleyRocks #Borderline #Hero @ Rivalry Roasters, LLC https://www.instagram.com/p/Bp_SF-wnl0m/?utm_source=ig_twitter_share&igshid=ggj2pc7drmfz …",39.55970517774399,-121.70073035861223
209,Super awesome to meet the radradioinsta team!!  @sacspiritteam @ Smoke Junction Cafe Located at 5859 Antelope Rd. In Front of Home Depot https://www.instagram.com/p/BqS5M-on3Ij/?utm_source=ig_twitter_share&igshid=2uugxv82fi13 …,39.777602950348026,-121.65521417030355
210,"Apparently this site hardly ever says ""no.""
Which is absolutely not surprising to me at all anymore. 
California is always on fire. :-/
#CaliforniaFires @ Burbank, California https://www.instagram.com/p/BqG6xmYDgpt/?utm_source=ig_twitter_share&igshid=ao1b0070eh9t …",39.76014062005781,-121.736919012402
211,"Malibu fires. Looks like marine layer, erie. @ Venice, California https://www.instagram.com/p/BqAU9XtAxMeYzgmFRc9bWKOl6vuItHwZg7tV6c0/?utm_source=ig_twitter_share&igshid=1g71dkzzgoj5u …",39.79854514739757,-121.61086100476172
212,Happy Friday mi familia. The smell of the forest fire  is very strong. Eyes are irritated! I believe the fire is in Chico about 150 miles from San Francisco. @… https://www.instagram.com/p/Bp9kj3Og2KgNGQyaT2jnfzjMZHhIHVDvXPBSYo0/?utm_source=ig_twitter_share&igshid=x1aneuju1avx …,39.76880613401393,-121.5756989650275
213,A beautiful rainy day at the Campfire fire emergency small animal shelter...watch to see why. @ Chico Municipal Airport https://www.instagram.com/p/BqdMZazDwkR/?utm_source=ig_twitter_share&igshid=1sp7xo85kgzqb …,39.588283974104684,-121.69078911949728
214,"Osnaburg (raw cotton) for a plain dust mask. It's still lined with allergen barrier cloth just plain 
#calfire #poorairquality #dustmask #pollutionsucks @ Rutherford Reserve https://www.instagram.com/p/BqRJLeGh3qw/?utm_source=ig_twitter_share&igshid=yjwtp9hbb0c8 …",39.552541246810996,-121.57893992791666
215,"Thoughts and prayers go out to the fire fighters and the people affected by the fires  insane johncampbellmac1 #prayers #malibusburning #lafire @ Malibu, California https://www.instagram.com/p/BqA5kwrnycX/?utm_source=ig_twitter_share&igshid=1hhkr3v0si801 …",39.764857027342615,-121.62556772879641
216,"A little nightly walk in Vegas from our temporary home... @ Paradise, Nevada https://www.instagram.com/p/BqZHPI3ge33cPEbkKVxCRjxL9z3LSwi6CuEdKY0/?utm_source=ig_twitter_share&igshid=i68vrnnh1zv2 …",39.6598518210606,-121.646045957379
217,"#LaurenFire  unofficial new fire report; details uncertain.
#ElDoradoCounty Amador-El Dorado Unit; ~5mi S of Diamond Springs, CA. ~33mi E of Sacramento, CA. See officials for safety info. May be incorrect; disclaimers in images.pic.twitter.com/QN1sOT4xA8",39.77051836070388,-121.63140953071682
218," So @24kilatesbcn and Asics made some absolute Fire with these!  So many little details and a very unique colorway! 
-
#24kilates #gellyteiii
#asicsaddict #teamasics #asicsworld… https://www.instagram.com/p/Bp69-x2gOTk/?utm_source=ig_twitter_share&igshid=1x5riog4lm9fh …",39.73670887539213,-121.63631064799215
219,Here’s to another day in Paradise. I am “living the dream” no matter what my Physical Circumstances are @ Kelly Lake https://www.instagram.com/p/BqC-rZ-lC5L/?utm_source=ig_twitter_share&igshid=z5bj2n8udc8k …,39.89809305885605,-121.63153412272604
220,"#prayforcalifornia #fuerzacalifornia #california #fire #onfire #firefighter #firefighting #bomberos #usa #fireman #faith #strong #together #sos #help #home #hurt @ Los Angeles, California https://www.instagram.com/p/BqHGs9uhfPP/?utm_source=ig_twitter_share&igshid=1pybw3sz0n1wr …",39.70587216439864,-121.76501831863274
221,#Sunday #lunch tacubayataqueria with Graham & Co. #smoke #wind #dogsofinstagram #berkeley @ Fourth Street Shops https://www.instagram.com/p/BqDkC_DAAad/?utm_source=ig_twitter_share&igshid=cnv04rf7xycq …,39.775713475341504,-121.701075872992
222,"Spiritual, illuminating, & fire marshall approved, the @thelightsfest was the perfect place to celebrate my birthday next to my lil love light & 1000s of others wanting to bring light to… https://www.instagram.com/p/BqQLuNNhdbD/?utm_source=ig_twitter_share&igshid=gqw595f2ldk0 …",39.95431298903584,-121.59029711734495
223,"Story time, 60 degrees and a warm fire. @ Queen Creek, Arizona https://www.instagram.com/p/BqbcEkwAZyVlOribXu0OcJ_74yetOsH4q-34do0/?utm_source=ig_twitter_share&igshid=1mihj0m0z9ial …",39.77929818206186,-121.49337540451764
224,I got the juuuuiiiceeeee // Smoking a stiiizynation preroll  Comment smoke emojis if you’re smoking with me!  @ San Francisco Bay Area https://www.instagram.com/p/BqFykIcle7g/?utm_source=ig_twitter_share&igshid=1y1jzu6je686k …,39.86929822478261,-121.75511778209946
225,"current weather in Oxnard: smoke, 74°F
6% humidity, wind 32mph, pressure 1017mb",39.839246966732496,-121.6685325719326
226,Reality check: it is not normal to see wildfire smoke between the boats and the sea in a maritime port. #habitatfragmentation #climatechange and #failedleadership combine to create a toxic… https://www.instagram.com/p/BqDWTBRAUuh/?utm_source=ig_twitter_share&igshid=8g1v6krmumiz …,39.7429465200752,-121.6205363379442
227,Happy Sunday • California has been through a lot with the recent fires in Los Angeles and Paradise. Just taking a moment to express condolences to those that lost their lives and homes… https://www.instagram.com/p/BqVF0vuF-zb/?utm_source=ig_twitter_share&igshid=1wmhai5nd6m4j …,39.716924988232996,-121.65993298313036
228,"Wake up & Pray for Malibu. So tragic and heartbreaking to see the destruction from the fires. #pray #fires #southerncalifornia #malibufires #prayformalibu @ Malibu, California https://www.instagram.com/p/BqC2ic0HLsx/?utm_source=ig_twitter_share&igshid=xb3shqcovewr …",39.602391816785016,-121.56111501693468
229,Folsom CA Sat Nov 10th AM Forecast: TODAY Smoke Hi 66 TONIGHT Smoke Lo 40,39.90651453750076,-121.61479958505646
230,Daly City CA Tue Nov 13th AM Forecast: TODAY Smoke Hi 63 TONIGHT Partly Cloudy Lo 50,39.6225784899665,-121.47918649544714
231,Can you see that the sunset is a few degrees above the horizon? That’s due to the California fires. AQI of 160 at the beach. @ Seacliff State Beach https://www.instagram.com/p/BqQ1fhajk7j/?utm_source=ig_twitter_share&igshid=dryddhkfsr56 …,39.77284483082089,-121.64465844162632
232,I can't even tell you the number of different meats I have eaten. ALL wonderful. Pineapple still my favorite. @ Flame & Fire Brazilian Steakhouse https://www.instagram.com/p/BqgU_d_DKak/?utm_source=ig_twitter_share&igshid=qcz6hcjc8nxj …,39.70916476278732,-121.51937247986172
233,"Drinking wine counts as an indoor activity, right?  #cafire #sanfrancisco #design #art #city #explore #me#girl #selfie #legs #photo#photography #bikini #shoes #swimsuit #love #life#… https://www.instagram.com/p/BqQcH-UHizC/?utm_source=ig_twitter_share&igshid=1xd3sghbw104u …",39.73102080922608,-121.41779337097937
234,"My neighborhood. Still nowhere near the fires but the smoke is awful right now... @ Silver Lake, Los Angeles https://www.instagram.com/p/BqBNp_5A3k0/?utm_source=ig_twitter_share&igshid=1lmmjdlh1qgrf …",39.682447877638936,-121.63258851656158
235,People are wondering how to help during these terrible fires. Calabasas Designer and shop @amberinteriors is donating 100% of this weekend’s sales to services for the Woolsey fire… https://www.instagram.com/p/BqBNxTDlqIv/?utm_source=ig_twitter_share&igshid=1lpmqie0tnfo0 …,39.585333275012495,-121.64888007771366
236,"Despite what the weather overlay tells you, it's actually quite hazy due to the #campfire @ Santa Rosa, California https://www.instagram.com/p/Bp8JtQigHAE/?utm_source=ig_twitter_share&igshid=rbcg76w6iiz9 …",39.78422232981078,-121.64173014280641
237,"True heroism, Cali’s fire fighters are incredible. Thx and prayers for all  johncampbellmac1 #malibufire #prayers #heroes #thx @ Malibu, California https://www.instagram.com/p/BqDR4oNnIlm/?utm_source=ig_twitter_share&igshid=k2u8ln82e2rv …",39.82611657486702,-121.68952750035956
238,Chico. This is so surreal. Hoping to check in on mom and dad’s house in the morning. #campfire #california #roadtrip #notapleasuretrip @ New Earth Market Chico https://www.instagram.com/p/Bp-upb2gDd4/?utm_source=ig_twitter_share&igshid=19zwqrlyttb1b …,39.701128526828725,-121.61324017037107
239,"ALMRES - MONITORED RESIDENTIAL FIRE ALARM at 6600 BLOCK OF SW VIRGINIA AVE, PORTLAND, OR [Portland Fire #RP18000096184] 14:15 #pdx911",39.851279002488226,-121.42326802385608
240,"One of the most impressive spots for me I have seen so far. This place really hit me, the Valley of Fire. This state park is a public recreation and nature preservation area covering… https://www.instagram.com/p/Bp-ffdwHrXG/?utm_source=ig_twitter_share&igshid=dv5248dafkmn …",39.772796403883405,-121.73247660146869
241,Out with the smoke ! We had to get rid of a lot of product  that smells like smoke. Very sad!but we are restocking as we speak. Please come support the shops in Malibu that have been… https://www.instagram.com/p/BqU7rnAlq2W/?utm_source=ig_twitter_share&igshid=9s7y7aso242s …,39.785521976081796,-121.58337575026493
242,#campFire #firefighters #emergencyresponse#disasterrelief #PG&E crews making their way through #Paradise #fire #smoke @gooddaysac @thisisgarcia9 @cbssacramento @cbsnews calfire #kpix5 @… https://www.instagram.com/p/BqNnr8ZDUhh/?utm_source=ig_twitter_share&igshid=8ssvb7kwn572 …,39.691405583214326,-121.57623996049105
243,"#CfpaCrystalCreekFire unofficial new fire report; details uncertain.
#CurryCounty; ~6mi SSE of Langlois, OR. ~86mi WNW of Medford, OR. See officials for safety info. May be incorrect; disclaimers in images.pic.twitter.com/gvGSZDuZ0K",39.6577309654622,-121.47719701507113
244,"Malibu Fires, Nov 2018
.
#unedited #nofilter #untouched #canon600D #malibu #fires #wildfires #malibufires @ Santa Monica, California https://www.instagram.com/p/BqAlN5oFurH/?utm_source=ig_twitter_share&igshid=1eloem9g3ps2c …",39.8768618197859,-121.72831797779286
245,!!sigalert!! riverside drive off-ramp closed due to brush fire in #GriffithPark on 134 EB at Riverside Dr #LAtraffic http://bit.ly/10F395r ,39.86499713561575,-121.74948837184938
246,"#Sacramento Area fire agencies have deployed over 90 personnel supporting the extended #California #FireSeason on engine, overhead, and strike team leader assignments.  Given the status… https://www.instagram.com/p/Bp-FeCsFOBG/?utm_source=ig_twitter_share&igshid=1dnl5lhwjj07c …",39.80016524542186,-121.58640419083125
247,"Raised Foil Business Cards by http://PremiumCards.net  - #softtouchlamination printed full black on 2 sides.  No smoke and mirrors, this is the actual photo untouched.
-
-
#highend #picoftheday… https://www.instagram.com/p/BqdgQpTjmBV/?utm_source=ig_twitter_share&igshid=804xbhwcsg7q …",39.63929219398157,-121.76629373313685
248,Smoke from Camp Fire has really gotten bad in Downtown Sacramento. Air quality abysmal. @ California State Capitol https://www.instagram.com/p/BqOHbBigUyx/?utm_source=ig_twitter_share&igshid=x4d88px9dhan …,39.702056107297906,-121.76703309264047
249,"Piss off bumble. 

#Latergram #FuckTheHolidays #SingleLife @ Paradise, Nevada https://www.instagram.com/p/BqB9p-olkuN/?utm_source=ig_twitter_share&igshid=1mqizrbi6l7w7 …",39.6413025508191,-121.56321536298942
250,"ALMCOM - MONITORED COMMERCIAL FIRE ALARM at 500 BLOCK OF NE ALBERTA ST, PORTLAND, OR [Portland Fire #RP18000092851] 16:07 #pdx911",39.75258617071073,-121.78153969215728
251,Monte Vista CA Tue Nov 13th PM Forecast: TONIGHT Smoke Lo 40 WEDNESDAY Sunny Hi 71,39.695707731568646,-121.70566869629604
252,"“I can do all this through him who gives me strength.”
Philippians 4:13 #buttecounty #firefighter #calfire #campfire2018 #strength #hope #love #faith #jesuschrist @ Chico, California https://www.instagram.com/p/BqfPAvzF9X7/?utm_source=ig_twitter_share&igshid=ci4093zz6x97 …",39.783398741956795,-121.65589664444856
253,"current weather in Merced: smoke, 56°F
48% humidity, wind 3mph, pressure 1015mb",39.78904483462935,-121.62353189493477
254,"Fire & Ice... early morning fire in Mesa involving a single wide trailer, multiple exposures, & downed power lines. Engine 857,  859, and 842 all stopping the fire from jumping under stiff… https://www.instagram.com/p/BqNCquulEuj/?utm_source=ig_twitter_share&igshid=8tbjtt35i15b …",39.75575462790599,-121.62441086683303
255,"ALMCOM - MONITORED COMMERCIAL FIRE ALARM at 600 BLOCK OF NW HOYT ST, PORTLAND, OR [Portland Fire #RP18000096533] 17:43 #pdx911",39.818398622005134,-121.6402497482822
256,"I am so thankful To be able to have the property and open the door to any animal in need of help or temporary shelter. 
These are our new arrivals from the Malibu fire. Safe and… https://www.instagram.com/p/BqGF2wagki8/?utm_source=ig_twitter_share&igshid=1d761kdi0xszo …",39.71651862359797,-121.62488720837622
257,An #impossibleburger providing comfort food in the midst of this little fire-displaced vegetarian's very uncomfortable week. @ Fatburger https://www.instagram.com/p/BqLVRCvl5s6/?utm_source=ig_twitter_share&igshid=143m41dzkfwba …,39.63698554626563,-121.53067686433936
258,"smoke -> clear sky
temperature down 75°F -> 62°F
humidity up 12% -> 38%
wind 1mph -> 3mph",39.93067329588729,-121.67112616484684
259,"#djjt @doubletree
#doubletreebyhilton #scottsdale #resort #cocktailhour #wedding #bridesmaids #groomsmen #mrandmrs #phoenix #arizona @ DoubleTree Resort by Hilton Paradise Valley-Scottsdale https://www.instagram.com/p/BqjcjMZF0nd/?utm_source=ig_twitter_share&igshid=1njvg6wh4so7y …",39.63540329283428,-121.58040202656508
260,#valleyoffire #2018 #mitrofamily @ Valley of Fire State Park https://www.instagram.com/p/BqSuME_Brq-/?utm_source=ig_twitter_share&igshid=yq2jk9jd08if …,39.69382754471363,-121.6406539351286
261,"#BduAssistSierraFire unofficial new fire report; details uncertain.
#SanBernardinoCounty; Near Muscoy, CA. ~57mi E of Los Angeles, CA. See officials for safety info. May be incorrect; disclaimers in images.pic.twitter.com/5AaIMs4jhR",39.58602525280391,-121.68305231259241
262,A few more pictures of the #woolseyfire from the Turnbull Canyon water tank. #wildfire #brushfire #fire @ Water Tank https://www.instagram.com/p/Bp-Cu08BjRO/?utm_source=ig_twitter_share&igshid=ytx5hfj1bish …,39.82705352086865,-121.7815334466633
263,"smoke -> mist
temperature down 74°F -> 60°F
humidity up 53% -> 86%
wind 7mph -> 3mph",39.748099182831524,-121.83867971034016
264,"ALMCOM - MONITORED COMMERCIAL FIRE ALARM at 7700 BLOCK OF SE RAYMOND ST, PORTLAND, OR [Portland Fire #RP18000093960] 16:20 #pdx911",39.813868760874094,-121.6579249740334
265,"current weather in Pico Rivera: smoke, 70°F
31% humidity, wind 7mph, pressure 1018mb",39.87289935060872,-121.51050998203287
266,South San Francisco CA Mon Nov 12th PM Forecast: TONIGHT Smoke Lo 49 TUESDAY Smoke Hi 69,39.66156308480858,-121.43352626742254
267,Another image from Crater Lake and the infamous scraggy tree along the rim of the crater. We arrived at Crater Lake 24 hours before the smoke from nearby wildfires filled the crater and… https://www.instagram.com/p/BqMCQubnz29/?utm_source=ig_twitter_share&igshid=wcpzzhpqrzjn …,39.93058735810769,-121.63644008103157
268,Sacramento CA Fri Nov 9th PM Forecast: TONIGHT Smoke Lo 39 SATURDAY Smoke Hi 70,39.87446340482139,-121.7342524952372
269,@AngelaisMonroe  have a great Saturday night and a great Sunday we're getting all that smoke from those fires pic.twitter.com/9EAtWVtS3h,39.735449981655385,-121.78361029424354
270,"ALMCOM - MONITORED COMMERCIAL FIRE ALARM at 2500 BLOCK OF SE 11TH AVE, PORTLAND, OR [Portland Fire #RP18000093813] 04:07 #pdx911",39.76118065806265,-121.62387754552994
271,"SMOKEA - SMOKE INVESTIGATION OUTSIDE A STRUCTURE at NB I205 FWY AT / NE GLISAN ST, PORTLAND, OR [Portland Fire #RP18000093946] 15:26",39.71841333296759,-121.83114431399557
272,True dedication! Amongst the deadly fires in Northern and Southern California my Sifu's Tai Chi group still training regardless of the poor air quality due to the fires!  Thank God to all… https://www.instagram.com/p/BqWmq2Wnp0O/?utm_source=ig_twitter_share&igshid=11l4cdcakgrd7 …,39.80135959194133,-121.78039300235136
273,"smoke -> clear sky
temperature down 74°F -> 60°F
humidity up 9% -> 21%
wind 6mph -> 5mph",39.680533862474704,-121.56587967089528
274,Daly City CA Sat Nov 10th AM Forecast: TODAY Smoke Hi 65 TONIGHT Smoke Lo 50,39.59627222202854,-121.58554274921619
275,That was an interesting drive in this morning. 28 degrees and heavy smoke from the Butte county fire. Thoughts and prayers to all the evacuees in Southern and Northern California. I’m not… https://www.instagram.com/p/Bp9wo-GnqUd/?utm_source=ig_twitter_share&igshid=1kbu6xp9pu9zo …,39.8715208735391,-121.65213764396404
276,#Carpool #LosAngeles -> #SaltLakeCity Young working professional from LA going to visit friends in Salt Lake City because of the fires near my house. Kind friendly humble authentic person who loves people and health.  #taketurns #sharecoffee #sharemusichttps://www.carpoolworld.com/carpool.html?hf=Los+Angeles&hp=CA&hz=&hc=USA%2CUS&to=Salt+Lake+City&ws=UT&wz=&wc=USA%2CUS&olat=34.0522342&olon=-118.2436849&lat=40.7607793&lon=-111.8910474&form_language=EN …,39.72037179995194,-121.64552960408753
277,"Sometime I deal it with magic! 
.
Have you ever used a sealing wax candle? It puts a nice touch and personalizes letters.
.
#mail #handwritten #takingthetime @ Paradise, Nevada https://www.instagram.com/p/BqNLMAFlQIC/?utm_source=ig_twitter_share&igshid=10u5iluscg1v3 …",39.758846354029004,-121.62398228546104
278,"smoke -> haze
temperature down 73°F -> 59°F
humidity up 8% -> 59%
wind 3mph -> 2mph",39.733716545100094,-121.6080813814466
279,Antioch CA Sat Nov 10th AM Forecast: TODAY Smoke Hi 70 TONIGHT Smoke Lo 40,39.799531098171634,-121.79120994789335
280,"This is what is left of my dad and stepmom’s house in Paradise, CA. They made it out safely.  The fire was moving so fast they didn’t have a lot of time to take anything with them,… https://www.instagram.com/p/BqQcrYBlvMt/?utm_source=ig_twitter_share&igshid=1diqi5d2i17g9 …",39.872929151163284,-121.68514548038542
281,"Now that the smoke has cleared from these tragic fires, it's time to create. Who's ready to shoot? #malibu
Queen: oheeezy
Coat: @spirithoods
.
.
.
.
.
#malibu #spirithoods #sonyalpha… https://www.instagram.com/p/BqTCfCuF7fO/?utm_source=ig_twitter_share&igshid=jehqblwfauob …",39.793143517809355,-121.58717864191378
282,"Escaped to #Folsom for a run without the smoke and found this lovely #autumn trail scene. #norcal #fall #perfectlighting @ Folsom, California https://www.instagram.com/p/BqTDwS1HGPL/?utm_source=ig_twitter_share&igshid=7z75n39mfgbh …",39.75654194966596,-121.71939763743387
283,"It's almost getting hot in herre! 
We're fine but lots of people aren't like the Kardashians. Pray for the Kardashians in your life.   #kardashian #fire @ West Hills, California https://www.instagram.com/p/Bp_EayjB81Q/?utm_source=ig_twitter_share&igshid=1ql3ut63k2kud …",39.71621815311389,-121.43042907149228
284,Southeast viewpoint of the #Malibu #fire spillover. The sun is bright orange and little particles are floating in the air. Its getting just a little harder to breath and the birds snd… https://www.instagram.com/p/BqBRb26AiUy/?utm_source=ig_twitter_share&igshid=1fb9b4lzm4qjk …,39.94077735050589,-121.6519649583102
285,"Haze from the Woolsey fire drifts towards Long Beach...

My heart goes out to the more than 200,000 citizens under evacuation orders and those who lost their homes, posessions, or in… https://www.instagram.com/p/BqBs4HGh-QO/?utm_source=ig_twitter_share&igshid=193re5dd0rrym …",39.694237950664245,-121.60842143649413
286,"http://www.OsoTax.com  If Weinstein pays harassment victims, will they be taxed, and can they even write off their legal fees? The answer is complex and consequential. OSO TAX SERVICE pic.twitter.com/NUFBdi2a4q",39.65917420258624,-121.79638643303291
287,"I’m not sure about the rest of you but I’m looking for that lining.   Although the shot is from a wonderful beach in Costa Rica, Thoasand Oaks is still my paradise.              #home… https://www.instagram.com/p/BqBFHxnFCAh/?utm_source=ig_twitter_share&igshid=2uwfi1hogpnw …",39.89651415799767,-121.68267445608379
288,"DUMP - DUMPSTER, GARBAGE CAN OR TRASH FIRE at SW BROADWAY / SW HARVEY MILK ST, PORTLAND, OR [Portland Fire #RP18000096053] 02:38 #pdx911",39.83009466052055,-121.635132150046
289,"Good Morning from #Napa! Although there is some smoke in the distance, I still can smell hints of that Northern California freshness that reminds me of living in Tahoe. @ Harvest Inn https://www.instagram.com/p/Bp9pJBCHI4Y/?utm_source=ig_twitter_share&igshid=960o9ifzft5z …",39.689609900926754,-121.45053468912272
290,Annual Silicon Valley 10K Turkey Trot! Rain came just in time yesterday to clear away all the smoke from the forest fires #siliconvalleyturkeytrot #turkeytrot @… https://www.instagram.com/p/Bqfe4ZKHASPc9DJdsW9MPrBJtioPks951tH9mM0/?utm_source=ig_twitter_share&igshid=pd1jox6utir5 …,39.62932695341083,-121.61349345874642
291,"It's always great to help out but more than anytime, now is the time to GIVE BACK! Contact your local collection centers  for fire victims, homeless & animal shelters! Anything helps!… https://www.instagram.com/p/BqYsfNElUyP/?utm_source=ig_twitter_share&igshid=1jdr4nr8siofd …",39.86323141690936,-121.59080077123959
292,South San Francisco CA Tue Nov 13th AM Forecast: TODAY Smoke Hi 69 TONIGHT Partly Cloudy Lo 45,39.730368720020905,-121.56013820853596
293,"California’s Wildfires: The Perfect Shasta and Butte County Fire Conditions
https://bit.ly/2RPgrP1 
#carrfire #campfire #servpro #shastacounty #reddingcaliforniapic.twitter.com/sRfrmfgDP1",39.73869013042085,-121.5201911662448
294,Tara Hills CA Mon Nov 12th PM Forecast: TONIGHT Smoke Lo 35 TUESDAY Smoke Hi 65,39.84455359218415,-121.7367097953347
295,"clear sky -> smoke
temperature down 62°F -> 60°F
humidity up 69% -> 74%
wind 2mph -> 3mph",39.90023830899846,-121.76005536077056
296,"dust -> smoke
temperature up 73°F -> 74°F
humidity down 6% -> 5%",39.85747704078753,-121.61783893901548
297,"TA1 - TRAFFIC ACCIDENT - 1ST RESPONSE (FIRE & EMS) at NE 94TH AVE / E BURNSIDE ST, PORTLAND, OR [Portland Fire #RP18000094792] 13:17",39.85125338906516,-121.55583073770832
298,1st Of hundreds going in the deep fryer at URM. The smoke is our best marketing for the meal tomorrow. :) @ Union Rescue Mission https://www.instagram.com/p/BqP2EVQgfAt/?utm_source=ig_twitter_share&igshid=1m5joy0pcar0k …,39.75871297227275,-121.60458534142369
299,Bottom right is what life was before fires. Now we are in air worst in world. Monday we will be at hazardous levels again. #nofilters #bayareafiresmoke #maskson #stayinside… https://www.instagram.com/p/BqWn1fFBYQu/?utm_source=ig_twitter_share&igshid=9kxfqi4wnh6k …,39.76053196691132,-121.62291161040736
300,"ELEC - ELECTRICAL PROBLEM IN A STRUCTURE at 2300 BLOCK OF N LOMBARD ST, PORTLAND, OR [Portland Fire #RP18000096182] 14:08 #pdx911",39.73804358103232,-121.52220881424627
301,Carol - eliminating threats with fire - again. #twd,39.722581061974566,-121.65178081614212
302,"TA1 - TRAFFIC ACCIDENT - 1ST RESPONSE (FIRE & EMS) at NB MARQUAM BRG AT / SOUTHEND, PORTLAND, OR [Portland Fire #RP18000093074] 12:24",39.688633282216145,-121.4283640928409
303,"Another beautiful day in Paradise! @ Eagle Rock, Los Angeles https://www.instagram.com/p/BqIEqBcgmp9/?utm_source=ig_twitter_share&igshid=obua1j1h9l85 …",39.86305988581967,-121.79182500154509
304,"The first rain of the season has never felt so good!!  Today, the smoke seems a little better and we can see a slight outline of the foothills in the distance  It smells like a… https://www.instagram.com/p/Bqc7UlGn5Ag/?utm_source=ig_twitter_share&igshid=1w1csw1bgl7uc …",39.76796349894417,-121.61120222476806
305,Smoke is awful out here today. Totally don’t recommend being outside if you don’t need to today.,39.84299897550276,-121.5235585243029
306,"In Paradise today on a series of stories. Crews are working but the devastation is still other-worldly. @ Paradise, California https://www.instagram.com/p/Bqa0jUVH0z2/?utm_source=ig_twitter_share&igshid=je92xrr25nru …",39.683705296284366,-121.55682207631924
307,"smoke -> haze
temperature down 67°F -> 58°F
humidity up 19% -> 69%
wind 3mph -> 2mph",39.759970626073496,-121.62019219454376
308,"SMOKEA - SMOKE INVESTIGATION OUTSIDE A STRUCTURE at 1500 BLOCK OF NE 37TH AVE, PORTLAND, OR [Portland Fire #RP18000095513] 05:09 #pdx911",39.773019176913785,-121.58350442988129
309,The Thousand Oaks Library is currently closed. It's currently being used for disaster recovery information and contacts. So if the fires impacted you come on… https://www.instagram.com/p/BqQnx5Wlt22zSRUxuiwp8lnsWVcurOL1zqgC7k0/?utm_source=ig_twitter_share&igshid=1tfcwm2o4i3n6 …,39.570204738729615,-121.62448657360076
310,"Fan Tan Alley. Once home to gambling nooks, opium dens and prostitutes, now a hipster paradise. Isn't that the way, though? 
I always love strolling through Victoria by myself. Whether… https://www.instagram.com/p/BqJsvW-nNf5/?utm_source=ig_twitter_share&igshid=1bnfcbfvscu1o …",39.722275577726435,-121.77377020628686
311,"current weather in South Gate: smoke, 53°F
36% humidity, wind 2mph, pressure 1023mb",39.75403836166732,-121.65483627034956
312,"Never ever thought my family would be the recipient of one of these kind of letters and little gifts. 
•••••
#campfire #paradisestrong #hamiltonelementary #kindness #redcross #paradise… https://www.instagram.com/p/BqLrJ4OHPJU/?utm_source=ig_twitter_share&igshid=1bztvuba2wqvm …",39.79445160314493,-121.64688520383145
